Historical Prices - TA-125
From 31/05/2012 To 29/05/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
03/04/2014,1299.28,1300.86,1300.56,1302.20,1298.16,675739033
02/04/2014,1294.42,1298.20,1299.28,1299.28,1295.59,677978511
01/04/2014,1282.83,1286.91,1294.42,1294.45,1286.39,673228781
31/03/2014,1281.60,1281.20,1282.83,1283.73,1276.22,666692090
30/03/2014,1281.50,1281.34,1281.60,1283.03,1278.46,661477308
27/03/2014,1287.33,1283.59,1281.50,1283.88,1278.47,660849168
26/03/2014,1284.21,1288.65,1287.33,1292.57,1286.66,665085808
25/03/2014,1273.46,1276.46,1284.21,1287.16,1275.72,662248651
24/03/2014,1283.39,1287.03,1273.46,1290.07,1270.19,656863190
23/03/2014,1278.54,1273.77,1283.39,1284.00,1272.56,663078989
20/03/2014,1282.16,1277.99,1278.54,1282.07,1276.95,663394827
19/03/2014,1275.75,1277.81,1282.16,1282.67,1276.46,665230143
18/03/2014,1271.49,1273.70,1275.75,1275.75,1269.44,661022121
17/03/2014,1267.51,1267.23,1271.49,1273.01,1265.13,657963389
13/03/2014,1265.43,1268.15,1267.51,1269.50,1265.85,654241926
12/03/2014,1272.66,1269.34,1265.43,1269.35,1260.99,654016340
11/03/2014,1266.75,1270.60,1272.66,1272.74,1267.73,658260556
10/03/2014,1266.32,1265.03,1266.75,1272.86,1264.29,657623003
09/03/2014,1273.07,1266.35,1266.32,1267.74,1264.33,656604895
06/03/2014,1269.99,1271.69,1273.07,1275.90,1267.38,661625292
05/03/2014,1268.58,1270.02,1269.99,1271.31,1267.67,658332059
04/03/2014,1253.24,1259.48,1268.58,1268.82,1259.27,655741153
03/03/2014,1256.54,1254.36,1253.24,1254.36,1246.46,649494548
02/03/2014,1256.53,1256.39,1256.54,1257.85,1252.47,654722299
27/02/2014,1253.35,1259.25,1256.53,1259.25,1250.62,652796256
26/02/2014,1241.28,1245.50,1253.35,1253.35,1244.04,656889573
25/02/2014,1236.58,1241.17,1241.28,1245.05,1237.15,650696679
24/02/2014,1226.10,1225.69,1236.58,1236.58,1225.69,646960168
23/02/2014,1225.34,1231.52,1226.10,1231.52,1225.21,642116046
20/02/2014,1224.45,1220.92,1225.34,1225.34,1218.22,642996278
19/02/2014,1222.76,1224.48,1224.45,1225.74,1220.80,639281591
18/02/2014,1219.77,1221.70,1222.76,1224.65,1217.90,635689797
17/02/2014,1215.57,1216.78,1219.77,1220.96,1216.00,632575945
16/02/2014,1209.05,1215.15,1215.57,1219.14,1215.04,629760250
13/02/2014,1210.22,1208.85,1209.05,1209.14,1203.27,626980397
12/02/2014,1209.07,1215.05,1210.22,1216.91,1209.43,627732009
11/02/2014,1204.35,1208.53,1209.07,1212.83,1207.16,626431440
10/02/2014,1209.30,1208.04,1204.35,1210.08,1200.16,626291450
09/02/2014,1206.64,1211.47,1209.30,1212.97,1208.59,629695642
06/02/2014,1199.47,1200.72,1206.64,1212.21,1200.67,631064263
05/02/2014,1197.29,1198.41,1199.47,1202.70,1197.53,626002494
04/02/2014,1197.11,1180.65,1197.29,1197.97,1179.96,624849017
03/02/2014,1201.89,1202.36,1197.11,1204.45,1196.13,624370926
02/02/2014,1199.66,1200.94,1201.89,1204.20,1197.32,627180441
30/01/2014,1203.55,1190.17,1199.66,1202.32,1189.49,624759054
29/01/2014,1209.45,1217.53,1203.55,1221.86,1202.17,627259006
28/01/2014,1204.68,1207.85,1209.45,1209.83,1202.77,629185959
27/01/2014,1199.12,1198.63,1204.68,1207.80,1196.91,624117641
26/01/2014,1219.85,1198.45,1199.12,1199.36,1195.34,621494675
23/01/2014,1227.75,1231.51,1219.85,1231.66,1219.09,632650429
22/01/2014,1229.36,1228.30,1227.75,1231.89,1226.53,638063895
21/01/2014,1222.50,1229.72,1229.36,1230.43,1224.23,639470771
20/01/2014,1237.05,1237.46,1222.50,1239.27,1220.05,635012431
19/01/2014,1244.20,1240.48,1237.05,1241.23,1235.50,641079166
16/01/2014,1245.14,1244.49,1244.20,1245.25,1241.75,643618041
15/01/2014,1230.30,1243.23,1245.14,1245.18,1240.73,643735083
14/01/2014,1236.14,1229.51,1230.30,1233.26,1226.06,630877915
13/01/2014,1226.70,1226.45,1236.14,1236.14,1225.56,635190407
12/01/2014,1218.16,1223.13,1226.70,1226.90,1222.15,630751867
09/01/2014,1219.82,1218.36,1218.16,1220.78,1213.21,626723474
08/01/2014,1218.65,1223.11,1219.82,1225.18,1217.91,626400999
07/01/2014,1207.56,1210.62,1218.65,1219.67,1208.70,624291774
06/01/2014,1208.73,1208.34,1207.56,1209.39,1203.72,619373681
05/01/2014,1205.63,1210.84,1208.73,1211.60,1205.32,619574561
02/01/2014,1219.32,1218.24,1205.63,1219.55,1205.63,618965834
01/01/2014,1207.69,1214.33,1219.32,1219.93,1208.17,623335064
31/12/2013,1198.57,1201.29,1207.69,1208.20,1199.67,617726457
30/12/2013,1194.73,1199.44,1198.57,1200.98,1194.85,614082821
29/12/2013,1208.50,1204.78,1194.73,1205.41,1193.28,612214890
26/12/2013,1211.17,1202.62,1208.50,1208.50,1201.94,617915002
25/12/2013,1211.10,1215.90,1211.17,1218.18,1211.17,618315888
24/12/2013,1216.51,1216.29,1211.10,1218.96,1208.92,616568184
23/12/2013,1208.61,1213.45,1216.51,1222.11,1211.79,619874386
22/12/2013,1195.46,1199.22,1208.61,1208.61,1196.66,617586557
19/12/2013,1195.28,1205.76,1195.46,1205.86,1193.91,612788639
18/12/2013,1189.20,1193.42,1195.28,1197.23,1192.45,591972338
17/12/2013,1192.19,1192.82,1189.20,1195.58,1187.85,589509459
16/12/2013,1180.52,1178.59,1192.19,1192.67,1178.59,590953855
15/12/2013,1186.47,1181.73,1180.52,1184.39,1178.63,585798710
12/12/2013,1202.60,1186.30,1186.47,1195.07,1182.45,588805257
11/12/2013,1209.60,1206.28,1202.60,1211.05,1201.99,589494774
10/12/2013,1220.17,1220.64,1209.60,1221.65,1201.83,592389705
09/12/2013,1224.64,1226.34,1220.17,1226.42,1220.17,593807626
08/12/2013,1221.21,1228.39,1224.64,1230.09,1222.88,596676349
05/12/2013,1218.50,1218.87,1221.21,1222.51,1216.38,595572152
04/12/2013,1222.48,1224.39,1218.50,1224.39,1213.00,595456451
03/12/2013,1229.72,1230.40,1222.48,1230.73,1220.97,597861005
02/12/2013,1234.66,1236.68,1229.72,1238.69,1228.63,601045968
01/12/2013,1219.10,1222.91,1234.66,1234.75,1222.68,603091168
28/11/2013,1215.98,1216.35,1219.10,1220.22,1215.74,595445015
27/11/2013,1213.57,1216.35,1215.98,1217.46,1213.93,595170668
26/11/2013,1217.45,1218.50,1213.57,1218.66,1211.32,593169177
25/11/2013,1220.36,1223.68,1217.45,1223.96,1216.69,595632569
24/11/2013,1212.90,1218.79,1220.36,1222.15,1218.79,596642778
21/11/2013,1213.43,1210.73,1212.90,1214.56,1206.50,593548228
20/11/2013,1205.34,1208.50,1213.43,1214.30,1207.53,594196989
19/11/2013,1206.78,1207.36,1205.34,1208.74,1202.55,586679816
18/11/2013,1202.76,1203.75,1206.78,1212.30,1203.10,586649926
17/11/2013,1192.76,1197.88,1202.76,1203.50,1197.59,585085916
14/11/2013,1185.48,1190.85,1192.76,1193.58,1190.84,581227715
13/11/2013,1188.54,1187.12,1185.48,1189.10,1183.37,577412218
12/11/2013,1189.82,1191.48,1188.54,1191.78,1185.76,578715328
11/11/2013,1191.22,1193.38,1189.82,1193.70,1189.03,578800405
10/11/2013,1186.40,1191.87,1191.22,1192.62,1189.67,579004395
07/11/2013,1179.30,1181.13,1186.40,1188.68,1179.92,577021173
06/11/2013,1172.73,1178.28,1179.30,1182.83,1177.25,574976503
05/11/2013,1174.65,1176.91,1172.73,1177.86,1171.09,572738223
04/11/2013,1168.79,1169.96,1174.65,1176.27,1168.91,573119022
03/11/2013,1161.77,1169.47,1168.79,1170.42,1166.79,570482335
31/10/2013,1158.64,1153.20,1161.77,1161.77,1151.70,568964521
30/10/2013,1167.45,1167.42,1158.64,1169.31,1157.51,569515311
29/10/2013,1164.11,1166.79,1167.45,1170.17,1165.49,578212465
28/10/2013,1171.12,1173.28,1164.11,1173.71,1163.71,576791667
27/10/2013,1165.10,1170.08,1171.12,1173.55,1169.71,580346991
24/10/2013,1166.67,1170.83,1165.10,1171.62,1162.46,575198535
23/10/2013,1182.46,1177.41,1166.67,1177.65,1166.51,576432410
22/10/2013,1177.83,1178.91,1182.46,1182.46,1176.42,582432147
21/10/2013,1179.27,1181.13,1177.83,1181.16,1176.12,581403847
20/10/2013,1171.56,1175.75,1179.27,1179.61,1172.68,580691888
17/10/2013,1176.69,1176.20,1171.56,1179.56,1169.82,578149869
16/10/2013,1173.47,1173.38,1176.69,1177.55,1171.26,580342019
15/10/2013,1167.87,1172.94,1173.47,1174.43,1165.40,579425110
14/10/2013,1160.41,1161.69,1167.87,1168.54,1157.94,579074667
13/10/2013,1167.35,1172.89,1160.41,1174.90,1160.41,575801369
10/10/2013,1160.51,1161.51,1167.35,1171.29,1160.80,578433390
09/10/2013,1159.52,1154.56,1160.51,1166.78,1153.73,574061317
08/10/2013,1156.94,1158.80,1159.52,1161.19,1154.89,572873853
07/10/2013,1153.06,1149.76,1156.94,1156.94,1145.96,570788504
06/10/2013,1136.91,1150.14,1153.06,1154.18,1148.83,569289858
03/10/2013,1148.53,1149.65,1136.91,1151.30,1136.91,561181386
02/10/2013,1150.47,1148.99,1148.53,1157.93,1144.83,549662729
01/10/2013,1142.51,1147.17,1150.47,1150.79,1146.95,550695492
30/09/2013,1147.99,1142.97,1142.51,1145.20,1137.32,547603756
29/09/2013,1135.82,1140.20,1147.99,1150.64,1139.26,551277811
24/09/2013,1137.66,1141.85,1135.82,1141.85,1133.96,545725539
23/09/2013,1129.62,1133.46,1137.66,1148.66,1133.18,545835125
22/09/2013,1123.38,1124.92,1129.62,1132.55,1121.26,541787198
17/09/2013,1116.05,1115.50,1123.38,1123.56,1109.00,540179995
16/09/2013,1112.16,1118.51,1116.05,1120.66,1114.15,538339102
15/09/2013,1094.62,1102.73,1112.16,1112.16,1102.73,537052176
12/09/2013,1097.62,1098.80,1094.62,1100.29,1094.62,529316247
11/09/2013,1095.89,1096.08,1097.62,1101.66,1094.85,531342487
10/09/2013,1080.65,1087.84,1095.89,1097.19,1086.55,530867483
09/09/2013,1068.62,1071.34,1080.65,1081.34,1070.71,524919363
08/09/2013,1082.06,1087.26,1068.62,1088.57,1068.62,519907806
03/09/2013,1090.82,1089.08,1082.06,1090.26,1076.86,525863274
02/09/2013,1085.23,1088.70,1090.82,1090.82,1084.43,528533546
01/09/2013,1081.68,1083.90,1085.23,1085.81,1081.88,527319165
29/08/2013,1069.69,1077.60,1081.68,1081.68,1071.20,526772056
28/08/2013,1060.23,1057.68,1069.69,1069.69,1052.90,525008071
27/08/2013,1082.09,1073.85,1060.23,1073.85,1058.05,522741348
26/08/2013,1095.01,1093.30,1082.09,1093.35,1082.03,530778202
25/08/2013,1095.28,1098.43,1095.01,1099.12,1078.38,534830935
22/08/2013,1097.22,1096.68,1095.28,1098.18,1094.32,535211256
21/08/2013,1099.54,1099.08,1097.22,1100.16,1096.23,537001518
20/08/2013,1102.02,1099.74,1099.54,1100.55,1096.53,539965889
19/08/2013,1100.97,1102.06,1102.02,1104.07,1099.83,542597090
18/08/2013,1099.26,1098.98,1100.97,1101.00,1096.78,542000088
15/08/2013,1107.13,1104.85,1099.26,1105.74,1098.39,541398220
14/08/2013,1105.49,1106.54,1107.13,1108.03,1103.79,544677256
13/08/2013,1099.09,1101.58,1105.49,1106.69,1101.45,543584471
12/08/2013,1098.02,1099.34,1099.09,1100.66,1095.97,540705342
11/08/2013,1097.66,1097.93,1098.02,1099.79,1095.57,541467305
08/08/2013,1096.44,1098.02,1097.66,1100.66,1096.16,537678648
07/08/2013,1096.52,1094.75,1096.44,1098.79,1092.36,536069186
06/08/2013,1100.16,1097.11,1096.52,1099.35,1095.48,534869236
05/08/2013,1101.56,1103.41,1100.16,1103.88,1097.43,536726415
04/08/2013,1098.83,1099.39,1101.56,1102.25,1098.28,538621794
01/08/2013,1094.06,1095.31,1098.83,1099.85,1093.88,538369017
31/07/2013,1093.16,1094.03,1094.06,1094.26,1088.86,538347911
30/07/2013,1107.60,1105.52,1093.16,1105.52,1086.72,537545771
29/07/2013,1110.84,1109.93,1107.60,1112.13,1106.20,549672338
28/07/2013,1110.56,1113.51,1110.84,1113.93,1109.69,550839612
25/07/2013,1116.76,1114.79,1110.56,1114.79,1106.83,552519453
24/07/2013,1112.52,1112.38,1116.76,1119.23,1111.30,556434663
23/07/2013,1112.14,1114.38,1112.52,1114.63,1111.19,553838943
22/07/2013,1109.80,1111.96,1112.14,1112.97,1109.39,551595235
21/07/2013,1111.21,1112.18,1109.80,1112.18,1106.79,549607920
18/07/2013,1108.04,1110.20,1111.21,1111.88,1107.12,550377797
17/07/2013,1103.47,1103.85,1108.04,1108.45,1100.43,547971979
15/07/2013,1101.77,1105.01,1103.47,1105.86,1101.83,546684269
14/07/2013,1096.00,1099.26,1101.77,1103.85,1099.19,545674290
11/07/2013,1089.05,1098.94,1096.00,1098.94,1094.04,542436045
10/07/2013,1088.69,1089.48,1089.05,1090.17,1086.67,541241589
09/07/2013,1088.01,1089.25,1088.69,1090.50,1086.31,541910260
08/07/2013,1083.19,1084.00,1088.01,1088.01,1083.48,541839280
07/07/2013,1075.51,1078.50,1083.19,1083.19,1077.81,538884409
04/07/2013,1072.80,1073.47,1075.51,1078.67,1072.55,535867645
03/07/2013,1080.32,1078.60,1072.80,1079.15,1068.13,534573589
02/07/2013,1076.63,1080.45,1080.32,1080.68,1077.60,538721555
01/07/2013,1071.45,1074.89,1076.63,1076.80,1071.33,535711672
30/06/2013,1069.56,1072.87,1071.45,1073.40,1069.61,534376420
27/06/2013,1070.71,1071.39,1069.56,1074.71,1067.77,532919460
26/06/2013,1069.35,1071.02,1070.71,1075.20,1069.23,533005393
25/06/2013,1071.52,1073.96,1069.35,1075.87,1069.35,531538669
24/06/2013,1086.35,1082.48,1071.52,1085.29,1070.89,533305720
23/06/2013,1087.60,1086.31,1086.35,1088.08,1081.01,540596924
20/06/2013,1099.92,1092.27,1087.60,1092.52,1086.69,541379061
19/06/2013,1102.78,1105.39,1099.92,1106.34,1098.50,546545876
18/06/2013,1102.19,1102.63,1102.78,1102.78,1100.32,547604364
17/06/2013,1097.38,1101.61,1102.19,1104.04,1100.75,547055095
16/06/2013,1093.11,1094.52,1097.38,1098.02,1093.70,546014623
13/06/2013,1102.09,1090.54,1093.11,1094.75,1087.00,544354693
12/06/2013,1104.08,1102.89,1102.09,1104.97,1099.99,553585309
11/06/2013,1111.89,1111.11,1104.08,1111.72,1102.34,554912233
10/06/2013,1108.35,1109.11,1111.89,1111.89,1107.54,558392818
09/06/2013,1101.46,1110.33,1108.35,1110.98,1106.56,555926133
06/06/2013,1103.87,1100.87,1101.46,1104.18,1099.22,551418612
05/06/2013,1110.52,1105.54,1103.87,1106.07,1102.04,552819552
04/06/2013,1107.96,1108.59,1110.52,1111.03,1107.31,557020728
03/06/2013,1102.09,1103.08,1107.96,1108.38,1100.73,555670708
02/06/2013,1107.90,1099.71,1102.09,1102.13,1098.36,552424852
30/05/2013,1109.12,1105.86,1107.90,1110.35,1101.76,554025777
29/05/2013,1118.01,1117.47,1109.12,1118.06,1108.38,556001232
28/05/2013,1101.53,1108.92,1118.01,1118.60,1108.92,560824534
27/05/2013,1100.10,1102.19,1101.53,1102.53,1098.68,553176681
26/05/2013,1091.44,1095.10,1100.10,1100.24,1095.10,552930544
23/05/2013,1108.84,1097.27,1091.44,1097.27,1087.85,547845318
22/05/2013,1108.79,1109.66,1108.84,1110.70,1104.67,557005496
21/05/2013,1105.37,1106.81,1108.79,1109.62,1104.12,556732116
20/05/2013,1097.36,1097.38,1105.37,1106.56,1095.68,556299645
19/05/2013,1089.06,1093.74,1097.36,1097.36,1092.24,551675434
16/05/2013,1077.02,1090.29,1089.06,1092.82,1087.86,547923154
13/05/2013,1067.55,1070.82,1077.02,1078.52,1068.80,539851593
12/05/2013,1076.17,1079.44,1067.55,1080.92,1066.56,535200213
09/05/2013,1087.40,1089.16,1076.17,1089.62,1076.17,539765313
08/05/2013,1088.41,1088.53,1087.40,1090.72,1085.66,545216560
07/05/2013,1087.06,1088.58,1088.41,1089.12,1085.24,544633518
06/05/2013,1080.21,1080.29,1087.06,1087.27,1079.19,543746980
05/05/2013,1080.85,1085.15,1080.21,1086.56,1077.23,540191988
02/05/2013,1081.21,1080.14,1080.85,1082.32,1077.94,540496849
01/05/2013,1082.95,1082.78,1081.21,1087.70,1080.32,540902583
30/04/2013,1073.90,1076.57,1082.95,1082.95,1074.53,543320088
29/04/2013,1073.27,1073.82,1073.90,1077.04,1073.09,540190311
28/04/2013,1078.85,1074.87,1073.27,1075.33,1071.69,539626468
25/04/2013,1086.41,1081.99,1078.85,1083.21,1076.88,542847491
24/04/2013,1079.66,1083.70,1086.41,1088.58,1081.95,544976036
23/04/2013,1073.35,1069.44,1079.66,1079.66,1069.18,542956224
22/04/2013,1072.11,1074.66,1073.35,1080.67,1066.72,539818809
21/04/2013,1074.03,1073.85,1072.11,1075.01,1064.49,538182945
18/04/2013,1085.95,1084.44,1074.03,1084.81,1073.08,540067512
17/04/2013,1096.08,1094.52,1085.95,1094.82,1083.83,545980075
14/04/2013,1096.43,1096.57,1096.08,1099.73,1093.85,550554095
11/04/2013,1098.47,1100.67,1096.43,1102.21,1095.74,551639497
10/04/2013,1094.76,1096.12,1098.47,1101.15,1094.14,552598530
09/04/2013,1093.60,1095.60,1094.76,1095.88,1093.05,552244931
08/04/2013,1090.65,1092.53,1093.60,1096.17,1090.22,554620001
07/04/2013,1094.17,1091.63,1090.65,1096.77,1089.12,552681197
04/04/2013,1103.59,1103.33,1094.17,1103.33,1093.91,555027111
03/04/2013,1104.22,1103.95,1103.59,1104.97,1101.74,559002119
02/04/2013,1100.04,1102.62,1104.22,1105.44,1101.17,559026484
28/03/2013,1107.23,1105.04,1100.04,1105.94,1099.00,556713037
27/03/2013,1111.85,1113.81,1107.23,1114.05,1104.24,561201543
24/03/2013,1104.14,1111.17,1111.85,1112.84,1106.51,563774222
21/03/2013,1112.58,1113.38,1104.14,1113.78,1102.69,560800629
20/03/2013,1111.86,1113.99,1112.58,1115.99,1110.91,563255443
19/03/2013,1105.82,1107.55,1111.86,1115.34,1105.45,563598820
18/03/2013,1100.05,1091.31,1105.82,1110.04,1090.38,560216584
17/03/2013,1104.11,1107.90,1100.05,1108.62,1098.89,559303228
14/03/2013,1103.43,1104.73,1104.11,1108.10,1103.29,562136871
13/03/2013,1103.49,1103.14,1103.43,1106.07,1098.07,560245433
12/03/2013,1101.51,1105.84,1103.49,1106.73,1102.10,559730425
11/03/2013,1102.89,1103.64,1101.51,1105.40,1101.08,558437627
10/03/2013,1096.38,1105.95,1102.89,1113.94,1102.89,558674033
07/03/2013,1098.72,1100.65,1096.38,1101.51,1096.37,556622975
06/03/2013,1096.59,1099.44,1098.72,1100.47,1097.13,554880189
05/03/2013,1087.37,1091.06,1096.59,1098.09,1090.90,552813266
04/03/2013,1085.89,1083.45,1087.37,1088.31,1080.49,547472243
03/03/2013,1090.67,1090.65,1085.89,1091.63,1084.87,546051096
28/02/2013,1084.72,1090.81,1090.67,1091.66,1087.95,548895284
27/02/2013,1086.20,1087.37,1084.72,1087.72,1083.87,546634252
26/02/2013,1089.14,1081.21,1086.20,1087.12,1079.51,547459949
25/02/2013,1085.80,1088.66,1089.14,1091.38,1087.15,550506492
21/02/2013,1104.53,1085.53,1085.80,1092.94,1085.33,548861119
20/02/2013,1091.04,1094.12,1104.53,1104.53,1093.94,556458459
19/02/2013,1086.86,1086.98,1091.04,1093.45,1086.49,550637740
18/02/2013,1091.19,1091.80,1086.86,1092.26,1085.23,548339601
17/02/2013,1087.23,1090.25,1091.19,1094.45,1088.89,551178765
14/02/2013,1092.09,1091.67,1087.23,1092.00,1084.58,550220563
13/02/2013,1096.52,1098.59,1092.09,1099.11,1090.82,552885437
12/02/2013,1088.92,1089.96,1096.52,1097.11,1086.62,553393392
11/02/2013,1083.12,1085.02,1088.92,1089.97,1084.15,550839371
10/02/2013,1081.17,1088.15,1083.12,1088.43,1083.10,548152453
07/02/2013,1074.65,1079.11,1081.17,1081.25,1076.82,544366316
06/02/2013,1073.73,1078.35,1074.65,1080.33,1073.27,545965679
05/02/2013,1063.67,1063.78,1073.73,1074.47,1062.50,544890438
04/02/2013,1063.09,1063.70,1063.67,1066.40,1059.52,539713286
03/02/2013,1046.72,1061.50,1063.09,1063.09,1060.06,539929271
31/01/2013,1047.59,1048.04,1046.72,1051.81,1043.86,533538196
30/01/2013,1057.89,1059.64,1047.59,1061.66,1046.04,535279114
29/01/2013,1066.18,1066.72,1057.89,1067.45,1054.96,540181119
28/01/2013,1061.95,1064.42,1066.18,1067.27,1060.83,543395949
27/01/2013,1063.98,1071.65,1061.95,1072.67,1061.73,541359172
24/01/2013,1070.17,1066.47,1063.98,1067.34,1059.98,543232866
23/01/2013,1060.61,1069.98,1070.17,1078.12,1068.00,544348336
21/01/2013,1056.83,1056.78,1060.61,1061.14,1049.09,539570953
20/01/2013,1070.86,1068.47,1056.83,1069.44,1055.62,536897688
17/01/2013,1069.99,1068.36,1070.86,1071.07,1067.08,543024945
16/01/2013,1071.20,1070.53,1069.99,1072.45,1063.47,542983525
15/01/2013,1079.24,1078.99,1071.20,1080.70,1069.96,543790071
14/01/2013,1079.18,1082.22,1079.24,1084.56,1077.14,546943077
13/01/2013,1085.95,1081.35,1079.18,1082.51,1077.89,547573789
10/01/2013,1076.15,1082.80,1085.95,1086.41,1074.29,550995630
09/01/2013,1071.64,1074.34,1076.15,1076.15,1072.78,546772563
08/01/2013,1073.24,1070.94,1071.64,1075.36,1069.39,544068275
07/01/2013,1079.98,1079.05,1073.24,1079.05,1071.91,544998960
06/01/2013,1074.25,1083.17,1079.98,1085.55,1078.91,547405441
03/01/2013,1084.23,1081.83,1074.25,1081.97,1072.65,541665898
02/01/2013,1076.34,1078.74,1084.23,1085.23,1077.86,545650197
01/01/2013,1049.06,1067.55,1076.34,1076.34,1064.65,542533471
31/12/2012,1050.69,1048.32,1049.06,1051.92,1043.24,530410361
30/12/2012,1048.18,1045.13,1050.69,1052.00,1044.85,531683978
27/12/2012,1050.01,1034.63,1048.18,1051.20,1034.63,533435351
26/12/2012,1045.70,1048.83,1050.01,1055.04,1044.00,534559599
25/12/2012,1052.32,1054.22,1045.70,1055.73,1044.15,532759838
24/12/2012,1063.32,1061.57,1052.32,1062.25,1049.38,535823708
23/12/2012,1076.81,1072.36,1063.32,1072.77,1063.32,540266339
20/12/2012,1080.19,1075.92,1076.81,1077.93,1072.44,545898101
19/12/2012,1068.63,1074.40,1080.19,1080.37,1073.53,549567630
18/12/2012,1063.85,1070.47,1068.63,1071.69,1067.91,543460053
17/12/2012,1071.17,1075.90,1063.85,1076.48,1059.69,540361988
16/12/2012,1082.90,1075.06,1071.17,1077.31,1069.37,544020411
13/12/2012,1097.06,1092.65,1082.90,1094.35,1082.90,551987552
12/12/2012,1098.53,1097.28,1097.06,1100.78,1096.86,557935498
11/12/2012,1089.82,1091.87,1098.53,1098.57,1090.52,563265544
10/12/2012,1091.73,1091.62,1089.82,1091.62,1085.23,559281651
09/12/2012,1085.23,1089.72,1091.73,1091.73,1088.99,560733997
06/12/2012,1087.22,1086.47,1085.23,1087.63,1083.60,555035834
05/12/2012,1083.08,1087.90,1087.22,1090.11,1085.80,556196061
04/12/2012,1090.98,1086.92,1083.08,1087.53,1082.18,551923252
03/12/2012,1089.90,1094.18,1090.98,1095.24,1087.62,553195376
02/12/2012,1089.61,1087.46,1089.90,1089.90,1086.00,553901691
29/11/2012,1086.51,1088.90,1089.61,1093.73,1087.03,554023317
28/11/2012,1092.86,1092.24,1086.51,1094.40,1086.40,553963114
27/11/2012,1086.48,1089.15,1092.86,1093.73,1087.80,553578353
26/11/2012,1084.59,1083.60,1086.48,1088.12,1080.59,549698469
25/11/2012,1067.99,1078.45,1084.59,1085.42,1078.45,548044717
22/11/2012,1064.45,1068.94,1067.99,1072.56,1067.06,540860249
21/11/2012,1061.71,1061.26,1064.45,1065.46,1056.29,540100869
20/11/2012,1063.49,1064.64,1061.71,1067.64,1059.37,537332368
19/11/2012,1056.44,1058.24,1063.49,1068.47,1056.51,537744000
18/11/2012,1045.13,1046.65,1056.44,1056.44,1046.44,534556566
15/11/2012,1054.12,1038.46,1045.13,1045.53,1035.09,530952796
14/11/2012,1059.37,1061.79,1054.12,1065.88,1054.12,537046377
13/11/2012,1061.38,1058.02,1059.37,1063.80,1055.20,540076850
12/11/2012,1067.30,1068.92,1061.38,1071.30,1060.03,542275791
11/11/2012,1071.96,1065.52,1067.30,1068.17,1059.38,545250658
08/11/2012,1073.02,1070.15,1071.96,1075.89,1068.77,548011420
07/11/2012,1090.66,1089.25,1073.02,1092.31,1073.02,548621056
06/11/2012,1084.70,1087.84,1090.66,1093.88,1085.01,555135650
05/11/2012,1079.84,1082.80,1084.70,1086.16,1081.68,555317659
04/11/2012,1082.59,1081.84,1079.84,1081.84,1076.92,552696784
01/11/2012,1076.41,1078.80,1082.59,1082.93,1078.08,552794941
31/10/2012,1072.85,1082.04,1076.41,1082.04,1072.28,550512945
30/10/2012,1063.49,1067.45,1072.85,1075.18,1066.52,548845283
29/10/2012,1072.04,1069.58,1063.49,1069.58,1061.88,543254930
28/10/2012,1073.65,1072.54,1072.04,1075.73,1070.53,547510941
25/10/2012,1065.62,1066.28,1073.65,1077.62,1064.24,548786224
24/10/2012,1054.71,1056.67,1065.62,1066.34,1053.97,544285789
23/10/2012,1069.57,1064.45,1054.71,1066.44,1053.66,539842110
22/10/2012,1061.69,1067.50,1069.57,1075.73,1061.99,546183033
21/10/2012,1079.03,1064.00,1061.69,1064.67,1058.63,542443506
18/10/2012,1092.76,1087.66,1079.03,1091.18,1077.27,550033895
17/10/2012,1092.59,1091.68,1092.76,1096.67,1089.72,550044365
16/10/2012,1088.10,1091.73,1092.59,1097.19,1089.76,547101037
15/10/2012,1075.63,1080.70,1088.10,1094.59,1078.11,544580064
14/10/2012,1077.22,1073.56,1075.63,1076.56,1066.61,539919408
11/10/2012,1067.48,1067.98,1077.22,1077.92,1066.19,541920415
10/10/2012,1069.24,1067.26,1067.48,1070.16,1057.73,538972222
09/10/2012,1087.15,1083.23,1069.24,1083.59,1069.24,540041732
04/10/2012,1088.54,1089.67,1087.15,1089.67,1083.99,550124584
03/10/2012,1079.01,1079.34,1088.54,1095.10,1074.55,552351513
02/10/2012,1054.58,1062.70,1079.01,1079.01,1061.54,549467939
27/09/2012,1041.76,1043.75,1054.58,1057.03,1041.08,538425094
24/09/2012,1026.94,1027.72,1041.76,1042.83,1026.83,529811283
23/09/2012,1016.87,1020.45,1026.94,1027.08,1019.85,522980054
20/09/2012,1015.48,1015.38,1016.87,1016.87,1013.05,520956983
19/09/2012,1011.69,1017.28,1015.48,1019.61,1013.83,523949999
13/09/2012,1009.77,1008.02,1011.69,1011.69,1006.37,521907755
12/09/2012,1006.13,1007.85,1009.77,1009.97,1003.75,522075984
11/09/2012,1006.97,1001.65,1006.13,1006.13,1000.26,518907427
10/09/2012,1006.13,1003.65,1006.97,1008.72,1002.98,519947753
09/09/2012,989.36,998.59,1006.13,1008.01,997.48,518419461
06/09/2012,990.53,987.61,989.36,992.68,986.83,508844372
05/09/2012,990.73,991.12,990.53,993.09,985.88,509083084
04/09/2012,997.95,996.33,990.73,998.05,990.26,510178750
03/09/2012,993.76,993.80,997.95,998.33,993.69,514615447
