Historical Prices - TA-35
From 31/05/2012 To 29/05/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
03/09/2012,1114.59,1113.75,1119.69,1120.33,1113.63,419671150
02/09/2012,1120.58,1117.02,1114.59,1121.02,1113.92,416904323
30/08/2012,1120.75,1123.84,1120.58,1123.87,1116.96,418419529
29/08/2012,1108.23,1109.43,1120.75,1124.10,1107.79,419140983
28/08/2012,1115.76,1115.07,1108.23,1115.82,1107.20,416882892
27/08/2012,1112.27,1111.54,1115.76,1119.41,1111.38,422095788
26/08/2012,1109.42,1116.55,1112.27,1117.69,1111.03,420185858
23/08/2012,1115.07,1120.22,1109.42,1123.72,1108.21,420778377
22/08/2012,1118.73,1116.13,1115.07,1120.56,1112.78,422503731
21/08/2012,1104.87,1107.53,1118.73,1120.22,1106.38,423819834
20/08/2012,1106.47,1107.72,1104.87,1109.99,1103.79,420457962
19/08/2012,1099.66,1103.23,1106.47,1109.31,1102.07,420368245
16/08/2012,1091.62,1094.83,1099.66,1103.75,1093.13,420686913
15/08/2012,1091.42,1088.61,1091.62,1093.46,1087.14,419931883
14/08/2012,1083.86,1085.07,1091.42,1092.53,1084.34,420508881
13/08/2012,1100.77,1097.01,1083.86,1099.17,1082.12,419329183
12/08/2012,1107.26,1104.68,1100.77,1105.29,1095.62,422248254
09/08/2012,1110.22,1110.73,1107.26,1112.25,1104.82,422872986
08/08/2012,1109.12,1103.82,1110.22,1110.22,1102.88,423860101
07/08/2012,1097.55,1098.66,1109.12,1110.18,1098.25,423756672
06/08/2012,1101.23,1102.35,1097.55,1102.95,1096.34,415249900
05/08/2012,1096.01,1108.03,1101.23,1108.91,1100.38,416179873
02/08/2012,1106.56,1102.24,1096.01,1107.67,1095.79,420602791
01/08/2012,1105.79,1106.19,1106.56,1109.21,1099.94,425384913
31/07/2012,1110.57,1110.91,1105.79,1111.33,1103.34,424715768
30/07/2012,1093.09,1109.70,1110.57,1114.99,1108.49,428638988
26/07/2012,1079.35,1083.08,1093.09,1096.13,1075.87,421778131
25/07/2012,1065.86,1062.09,1079.35,1080.73,1061.16,419615315
24/07/2012,1055.90,1060.87,1065.86,1067.52,1054.61,415580372
23/07/2012,1073.11,1068.39,1055.90,1068.55,1052.49,411798450
22/07/2012,1079.46,1072.06,1073.11,1073.61,1070.49,416982265
19/07/2012,1057.42,1078.47,1079.46,1084.08,1075.45,419353654
18/07/2012,1059.96,1054.86,1057.42,1060.49,1053.51,418467281
17/07/2012,1056.35,1059.90,1059.96,1061.49,1048.61,416150376
16/07/2012,1058.85,1055.90,1056.35,1056.35,1044.68,411296542
15/07/2012,1067.22,1075.29,1058.85,1076.46,1058.85,409943393
12/07/2012,1075.05,1070.36,1067.22,1070.39,1066.03,409606862
11/07/2012,1079.01,1073.56,1075.05,1077.32,1072.11,410913103
10/07/2012,1075.67,1074.16,1079.01,1082.32,1072.89,410741745
09/07/2012,1076.61,1076.01,1075.67,1078.49,1072.88,410950730
08/07/2012,1083.42,1073.23,1076.61,1078.99,1071.68,409597829
05/07/2012,1078.89,1080.32,1083.42,1091.82,1077.98,411790094
04/07/2012,1079.16,1082.52,1078.89,1083.64,1076.88,410819584
03/07/2012,1078.06,1076.93,1079.16,1082.64,1075.60,410445821
02/07/2012,1082.29,1077.21,1078.06,1084.41,1075.88,410560761
01/07/2012,1057.63,1079.82,1082.29,1085.18,1079.82,410664542
28/06/2012,1066.30,1074.37,1057.63,1074.89,1052.55,403519300
27/06/2012,1064.68,1066.81,1066.30,1068.98,1062.28,407190453
26/06/2012,1065.92,1065.80,1064.68,1071.55,1060.79,406770067
25/06/2012,1080.38,1074.05,1065.92,1075.62,1064.45,408752730
24/06/2012,1073.46,1073.43,1080.38,1080.38,1063.23,416025049
21/06/2012,1078.77,1071.50,1073.46,1077.61,1070.75,401300498
20/06/2012,1081.53,1081.03,1078.77,1084.91,1077.22,402535511
19/06/2012,1067.52,1068.19,1081.53,1081.53,1065.61,402637782
18/06/2012,1070.65,1074.94,1067.52,1076.80,1062.44,397657113
17/06/2012,1049.58,1068.82,1070.65,1071.13,1063.09,398709053
14/06/2012,1062.40,1061.72,1049.58,1065.72,1042.41,395170986
13/06/2012,1080.08,1079.97,1062.40,1085.79,1062.40,399007934
12/06/2012,1080.04,1076.01,1080.08,1080.08,1066.95,404882528
11/06/2012,1094.66,1102.28,1080.04,1103.34,1077.11,405818461
10/06/2012,1089.43,1092.18,1094.66,1095.50,1087.47,409151548
07/06/2012,1069.64,1077.07,1089.43,1089.43,1073.64,409411704
06/06/2012,1055.82,1064.23,1069.64,1072.70,1062.74,402785819
05/06/2012,1051.57,1055.87,1055.82,1057.74,1043.75,398465565
04/06/2012,1040.61,1037.21,1051.57,1054.98,1036.66,399087300
03/06/2012,1065.02,1039.35,1040.61,1045.28,1037.43,395577702
31/05/2012,1049.18,1052.92,1065.02,1065.02,1047.94,405554597
