,date,value
576,2015-01-20,1444.50910117
575,2015-01-21,1447.16434051
574,2015-01-22,1449.92909832
573,2015-01-25,1454.77788299
572,2015-01-26,1458.93457252
571,2015-01-27,1455.72231534
570,2015-01-28,1453.11787133
569,2015-01-29,1451.29493487
568,2015-02-01,1455.03360168
567,2015-02-02,1459.76364426
566,2015-02-03,1471.0032339
565,2015-02-04,1471.42622247
564,2015-02-05,1474.57285239
563,2015-02-08,1479.18919824
562,2015-02-09,1480.48818036
561,2015-02-10,1484.6773849
560,2015-02-11,1476.9405118
559,2015-02-12,1468.9408612
558,2015-02-15,1477.27255478
557,2015-02-16,1487.92084428
556,2015-02-17,1489.22852127
555,2015-02-18,1496.8076971
554,2015-02-19,1499.59754058
553,2015-02-22,1510.83768433
552,2015-02-23,1521.57755235
551,2015-02-24,1520.87203899
550,2015-02-25,1532.78769555
549,2015-02-26,1540.8104232
548,2015-03-01,1556.93509649
547,2015-03-02,1556.11736983
546,2015-03-03,1552.69639912
545,2015-03-04,1555.82668925
544,2015-03-08,1557.26405049
543,2015-03-09,1567.73977625
542,2015-03-10,1562.02206767
541,2015-03-11,1577.6012917
540,2015-03-12,1580.08316978
539,2015-03-15,1568.14345379
538,2015-03-16,1576.72678344
537,2015-03-18,1592.34422308
536,2015-03-19,1615.08883649
535,2015-03-22,1635.94485875
534,2015-03-23,1636.36748082
533,2015-03-24,1627.0389845
532,2015-03-25,1630.15798739
531,2015-03-26,1613.07583944
530,2015-03-29,1632.0493575
529,2015-03-30,1635.81000997
528,2015-03-31,1640.10951322
527,2015-04-01,1648.00340632
526,2015-04-02,1658.66106359
525,2015-04-05,1664.27121522
524,2015-04-06,1668.66979087
523,2015-04-07,1687.22291983
522,2015-04-08,1676.1333347
521,2015-04-12,1694.11781398
520,2015-04-13,1700.96448502
519,2015-04-14,1692.93346149
518,2015-04-15,1701.50380424
517,2015-04-16,1698.89676522
516,2015-04-19,1678.49981968
515,2015-04-20,1688.69869375
514,2015-04-21,1694.92439686
513,2015-04-26,1701.85060057
512,2015-04-27,1698.98713276
511,2015-04-28,1673.27662265
510,2015-04-29,1661.20311293
509,2015-04-30,1658.23033812
508,2015-05-03,1646.22006619
507,2015-05-04,1658.46981975
506,2015-05-05,1645.20886321
505,2015-05-06,1634.72731704
504,2015-05-07,1638.44178113
503,2015-05-10,1658.24930912
502,2015-05-11,1660.40768418
501,2015-05-12,1645.41878039
500,2015-05-13,1670.80060082
499,2015-05-14,1671.48731162
498,2015-05-17,1680.25494742
497,2015-05-18,1697.6972664
496,2015-05-19,1720.86953631
495,2015-05-20,1718.35842754
494,2015-05-21,1726.11371941
493,2015-05-25,1721.40234235
492,2015-05-26,1705.80432582
491,2015-05-27,1699.97986157
490,2015-05-28,1689.27124172
489,2015-05-31,1702.66420821
488,2015-06-01,1709.14174174
487,2015-06-02,1706.39126506
486,2015-06-03,1712.35213582
485,2015-06-04,1702.41705289
484,2015-06-07,1705.18844412
483,2015-06-08,1708.98198708
482,2015-06-09,1691.60726711
481,2015-06-10,1684.97478236
480,2015-06-11,1694.46027184
479,2015-06-14,1690.04998272
478,2015-06-15,1672.27180978
477,2015-06-16,1688.034044
476,2015-06-17,1690.20823732
475,2015-06-18,1689.7239772
474,2015-06-21,1708.48320586
473,2015-06-22,1700.67071025
472,2015-06-23,1687.87398456
471,2015-06-24,1679.33929
470,2015-06-25,1672.53997281
469,2015-06-28,1640.90900907
468,2015-06-29,1641.89063563
467,2015-06-30,1649.20874562
466,2015-07-01,1675.17277344
465,2015-07-02,1663.58107416
464,2015-07-05,1654.00660502
463,2015-07-06,1658.91058935
462,2015-07-07,1656.48115081
461,2015-07-08,1640.57847843
460,2015-07-09,1655.84235436
459,2015-07-12,1660.96882501
458,2015-07-13,1677.94376656
457,2015-07-14,1677.33008407
456,2015-07-15,1681.86696648
455,2015-07-16,1692.21531139
454,2015-07-19,1705.33656784
453,2015-07-20,1711.21362098
452,2015-07-21,1705.7340098
