,date,value
535,2015-03-22,1650.09135037
534,2015-03-23,1650.70308737
533,2015-03-24,1642.2086695
532,2015-03-25,1640.71147383
531,2015-03-26,1624.66381725
530,2015-03-29,1640.35014728
529,2015-03-30,1645.60521498
528,2015-03-31,1647.79502513
527,2015-04-01,1653.16022313
526,2015-04-02,1663.49384693
525,2015-04-05,1669.92115054
524,2015-04-06,1671.54907935
523,2015-04-07,1685.6575095
522,2015-04-08,1675.05132708
521,2015-04-12,1694.1485388
520,2015-04-13,1699.53549333
519,2015-04-14,1691.12920677
518,2015-04-15,1698.99279615
517,2015-04-16,1694.79300837
516,2015-04-19,1674.95610899
515,2015-04-20,1685.50165285
514,2015-04-21,1692.32708839
513,2015-04-26,1699.7780592
512,2015-04-27,1698.99472915
511,2015-04-28,1674.95751961
510,2015-04-29,1662.01255594
509,2015-04-30,1656.08295166
508,2015-05-03,1645.21460712
507,2015-05-04,1655.69554012
506,2015-05-05,1641.43796317
505,2015-05-06,1630.60665487
504,2015-05-07,1632.28118005
503,2015-05-10,1653.41095324
502,2015-05-11,1655.95527084
501,2015-05-12,1643.41212548
500,2015-05-13,1665.74014443
499,2015-05-14,1668.79048535
498,2015-05-17,1678.98265439
497,2015-05-18,1701.39961488
496,2015-05-19,1722.3448774
495,2015-05-20,1718.66407065
494,2015-05-21,1724.73104176
493,2015-05-25,1719.83012418
492,2015-05-26,1702.03988617
491,2015-05-27,1700.09132525
490,2015-05-28,1687.63956435
489,2015-05-31,1696.44212565
488,2015-06-01,1701.52571399
487,2015-06-02,1697.64231287
486,2015-06-03,1701.73005934
485,2015-06-04,1696.25469667
484,2015-06-07,1697.62856084
483,2015-06-08,1699.72362752
482,2015-06-09,1683.1984664
481,2015-06-10,1678.44381132
480,2015-06-11,1688.04597102
479,2015-06-14,1685.4278942
478,2015-06-15,1667.37630757
477,2015-06-16,1682.6613467
476,2015-06-17,1684.3540247
475,2015-06-18,1686.23427481
474,2015-06-21,1705.07580148
473,2015-06-22,1700.94164086
472,2015-06-23,1690.65918679
471,2015-06-24,1684.12693628
470,2015-06-25,1677.28805192
469,2015-06-28,1648.600866
468,2015-06-29,1644.27937091
467,2015-06-30,1649.15892415
466,2015-07-01,1673.7184931
465,2015-07-02,1665.24382236
464,2015-07-05,1658.87531665
463,2015-07-06,1665.26887094
462,2015-07-07,1662.06306839
461,2015-07-08,1648.02936212
460,2015-07-09,1661.42222592
459,2015-07-12,1664.15008736
458,2015-07-13,1680.4662879
457,2015-07-14,1680.81381856
456,2015-07-15,1686.15671183
455,2015-07-16,1698.51727038
454,2015-07-19,1713.36936373
453,2015-07-20,1720.51173607
452,2015-07-21,1715.62370734
451,2015-07-22,1703.02337367
450,2015-07-23,1706.98972834
449,2015-07-27,1697.91961376
448,2015-07-28,1709.10343075
447,2015-07-29,1713.31542386
446,2015-07-30,1712.20238932
445,2015-08-02,1711.14496279
444,2015-08-03,1712.35267572
443,2015-08-04,1703.86976242
442,2015-08-05,1718.1352965
441,2015-08-06,1710.71788714
440,2015-08-09,1711.55225195
439,2015-08-10,1727.75130997
438,2015-08-11,1720.41793938
437,2015-08-12,1710.2403701
436,2015-08-13,1719.53220604
435,2015-08-16,1725.71847605
434,2015-08-17,1723.40527531
433,2015-08-18,1724.17345462
432,2015-08-19,1712.29554074
431,2015-08-20,1694.6811637
430,2015-08-23,1629.32141635
429,2015-08-24,1567.24783715
428,2015-08-25,1608.19636656
427,2015-08-26,1599.58882343
426,2015-08-27,1609.58645621
425,2015-08-30,1623.2570347
424,2015-08-31,1599.33761571
423,2015-09-01,1585.60830881
422,2015-09-02,1608.49400544
421,2015-09-03,1618.54945774
420,2015-09-06,1621.61045647
419,2015-09-07,1619.80909979
418,2015-09-08,1628.08614936
417,2015-09-09,1619.13976564
416,2015-09-10,1619.58336254
415,2015-09-16,1616.3518173
414,2015-09-17,1614.56041567
413,2015-09-20,1596.32282947
412,2015-09-21,1597.86111917
411,2015-09-24,1547.52337067
410,2015-09-29,1517.43362403
409,2015-09-30,1523.83090839
408,2015-10-01,1526.35022603
407,2015-10-06,1552.62687041
406,2015-10-07,1572.61160419
405,2015-10-08,1558.8257111
404,2015-10-11,1554.61216809
403,2015-10-12,1552.16440418
402,2015-10-13,1533.63463742
401,2015-10-14,1549.25237557
400,2015-10-15,1566.80232248
399,2015-10-18,1585.87604615
398,2015-10-19,1580.39604293
397,2015-10-20,1582.03869527
396,2015-10-21,1590.1733335
395,2015-10-22,1589.4764413
394,2015-10-25,1618.57281341
393,2015-10-26,1616.21729556
392,2015-10-27,1607.60439583
391,2015-10-28,1609.90373804
390,2015-10-29,1609.08847498
389,2015-11-01,1607.68782277
388,2015-11-02,1610.45457872
387,2015-11-03,1616.64349793
386,2015-11-04,1618.08768029
385,2015-11-05,1614.6942827
384,2015-11-08,1599.2039704
383,2015-11-09,1595.66351279
382,2015-11-10,1601.0115119
381,2015-11-11,1611.43407434
380,2015-11-12,1597.57604418
379,2015-11-15,1558.26965306
378,2015-11-16,1583.50428381
377,2015-11-17,1592.63303087
376,2015-11-18,1604.51711898
375,2015-11-19,1607.27056099
374,2015-11-22,1608.37313536
373,2015-11-23,1604.98200877
372,2015-11-24,1594.84242047
371,2015-11-25,1595.78446253
370,2015-11-26,1598.53946566
369,2015-11-29,1597.97120756
368,2015-11-30,1601.90406663
367,2015-12-01,1609.55499656
366,2015-12-02,1615.94942389
365,2015-12-03,1603.9507432
364,2015-12-06,1606.78765201
363,2015-12-07,1595.15179161
362,2015-12-08,1584.78431337
361,2015-12-09,1584.70630498
360,2015-12-10,1578.12752457
