,date,value
567,2015-02-02,4185.8075786
566,2015-02-03,4172.59090466
565,2015-02-04,4159.41596233
564,2015-02-05,4146.28261984
563,2015-02-08,4133.19074583
562,2015-02-09,4120.14020937
561,2015-02-10,4107.13087994
560,2015-02-11,4094.16262742
559,2015-02-12,4081.23532212
558,2015-02-15,4068.34883475
557,2015-02-16,4055.50303641
556,2015-02-17,4042.69779865
555,2015-02-18,4029.93299338
554,2015-02-19,4017.20849294
553,2015-02-22,4004.52417007
552,2015-02-23,3991.87989791
551,2015-02-24,3979.27555
550,2015-02-25,3966.71100028
549,2015-02-26,3954.18612308
548,2015-03-01,4012.51930734
547,2015-03-02,4071.71303794
546,2015-03-03,4131.78000989
545,2015-03-04,4192.73310546
544,2015-03-08,4254.58539698
543,2015-03-09,4317.35014962
542,2015-03-10,4381.04082426
541,2015-03-11,4445.67108032
540,2015-03-12,4511.25477877
539,2015-03-15,4577.80598503
538,2015-03-16,4645.33897203
537,2015-03-18,4713.86822326
536,2015-03-19,4783.40843586
535,2015-03-22,4853.9745238
534,2015-03-23,4925.58162106
533,2015-03-24,4998.24508489
532,2015-03-25,5071.98049907
531,2015-03-26,5146.8036773
530,2015-03-29,5222.73066655
529,2015-03-30,5299.77775054
528,2015-03-31,5377.96145319
527,2015-04-01,5457.29854221
526,2015-04-02,5537.80603263
525,2015-04-05,5619.50119054
524,2015-04-06,5702.40153671
523,2015-04-07,5786.52485039
522,2015-04-08,5754.86253176
521,2015-04-12,5723.37346088
520,2015-04-13,5692.05668979
519,2015-04-14,5660.91127571
518,2015-04-15,5629.93628101
517,2015-04-16,5599.13077321
516,2015-04-19,5568.49382493
515,2015-04-20,5538.02451384
514,2015-04-21,5507.72192269
513,2015-04-26,5477.58513922
512,2015-04-27,5447.61325619
511,2015-04-28,5417.80537129
510,2015-04-29,5388.16058718
509,2015-04-30,5358.67801141
508,2015-05-03,5329.35675642
507,2015-05-04,5300.19593951
506,2015-05-05,5271.1946828
505,2015-05-06,5242.35211323
504,2015-05-07,5213.66736249
503,2015-05-10,5185.13956704
502,2015-05-11,5156.76786808
501,2015-05-12,5128.55141147
500,2015-05-13,5100.48934778
499,2015-05-14,5072.58083221
498,2015-05-17,5044.82502458
497,2015-05-18,5017.22108932
496,2015-05-19,4989.76819542
495,2015-05-20,4962.46551642
494,2015-05-21,4935.3122304
493,2015-05-25,4908.3075199
492,2015-05-26,4881.45057196
491,2015-05-27,4854.74057808
490,2015-05-28,4828.17673414
489,2015-05-31,4801.75824047
488,2015-06-01,4853.80806485
487,2015-06-02,4906.42209595
486,2015-06-03,4959.60644961
485,2015-06-04,5013.36730798
484,2015-06-07,5067.71092024
483,2015-06-08,5122.64360327
482,2015-06-09,5178.17174246
481,2015-06-10,5234.3017924
480,2015-06-11,5291.04027764
479,2015-06-14,5348.39379348
478,2015-06-15,5406.36900667
477,2015-06-16,5464.97265626
476,2015-06-17,5524.21155434
475,2015-06-18,5584.09258685
474,2015-06-21,5644.62271434
473,2015-06-22,5705.80897285
472,2015-06-23,5767.65847467
471,2015-06-24,5830.17840917
470,2015-06-25,5893.37604369
469,2015-06-28,5957.25872432
468,2015-06-29,6021.83387677
467,2015-06-30,6087.10900727
466,2015-07-01,6153.09170339
465,2015-07-02,6219.78963497
464,2015-07-05,6287.21055497
463,2015-07-06,6355.36230041
462,2015-07-07,6370.24062609
461,2015-07-08,6385.15378292
460,2015-07-09,6400.10185244
459,2015-07-12,6415.08491639
458,2015-07-13,6430.10305669
457,2015-07-14,6445.15635545
456,2015-07-15,6460.24489498
455,2015-07-16,6475.36875779
454,2015-07-19,6490.52802656
453,2015-07-20,6505.7227842
