,date,value
760,2014-04-22,1392.98497857
759,2014-04-23,1377.41637436
758,2014-04-24,1367.33436523
757,2014-04-27,1350.32974101
756,2014-04-28,1358.1614805
755,2014-04-29,1351.43101383
754,2014-04-30,1351.32128211
753,2014-05-01,1351.4722351
752,2014-05-04,1342.81380594
751,2014-05-07,1325.02973838
750,2014-05-08,1339.97462871
749,2014-05-11,1329.75965077
748,2014-05-12,1337.13401834
747,2014-05-13,1351.97845667
746,2014-05-14,1352.0735408
745,2014-05-15,1343.09847857
744,2014-05-18,1348.32249003
743,2014-05-19,1349.60126693
742,2014-05-20,1351.43334381
741,2014-05-21,1356.24348417
740,2014-05-22,1360.90406317
739,2014-05-25,1378.031163
738,2014-05-26,1377.39533802
737,2014-05-27,1376.72826357
736,2014-05-28,1371.71374269
735,2014-05-29,1361.77410237
734,2014-06-01,1368.57762537
733,2014-06-02,1368.90390843
732,2014-06-05,1366.14515479
731,2014-06-08,1384.7680324
730,2014-06-09,1381.76094586
729,2014-06-10,1380.82605732
728,2014-06-11,1380.62678201
727,2014-06-12,1377.52604755
726,2014-06-15,1373.2057596
725,2014-06-16,1375.10537168
724,2014-06-17,1375.96451733
723,2014-06-18,1380.6249819
722,2014-06-19,1391.53826956
721,2014-06-22,1391.41512233
720,2014-06-23,1389.08226088
719,2014-06-24,1381.3072354
718,2014-06-25,1371.58236008
717,2014-06-26,1369.81375252
716,2014-06-29,1374.43172217
715,2014-06-30,1376.63955068
714,2014-07-01,1372.16152017
713,2014-07-02,1379.92852951
712,2014-07-03,1385.44579512
711,2014-07-06,1388.61227586
710,2014-07-07,1377.98968189
709,2014-07-08,1358.33921508
708,2014-07-09,1366.63459174
707,2014-07-10,1361.91888992
706,2014-07-13,1381.8821612
705,2014-07-14,1386.65408763
704,2014-07-15,1392.82365132
703,2014-07-16,1393.8375226
702,2014-07-17,1385.49564067
701,2014-07-20,1383.18742045
700,2014-07-21,1383.20839726
699,2014-07-22,1391.21840843
698,2014-07-23,1390.6425665
697,2014-07-24,1393.09807433
696,2014-07-27,1389.77326681
695,2014-07-28,1387.69103963
694,2014-07-29,1391.42397792
693,2014-07-30,1394.81168137
692,2014-07-31,1381.08990417
691,2014-08-03,1384.37492151
690,2014-08-04,1379.53745882
689,2014-08-06,1363.32911498
688,2014-08-07,1359.64782839
687,2014-08-10,1347.59688028
686,2014-08-11,1351.35090689
685,2014-08-12,1352.91584096
684,2014-08-13,1349.35182828
683,2014-08-14,1355.41634765
682,2014-08-17,1359.85392669
681,2014-08-18,1361.28932338
680,2014-08-19,1368.28868088
679,2014-08-20,1370.07957157
678,2014-08-21,1380.05824762
677,2014-08-24,1368.09906706
676,2014-08-25,1379.77219936
675,2014-08-26,1376.85318309
674,2014-08-27,1393.72956421
673,2014-08-28,1387.98664787
672,2014-08-31,1388.35769842
671,2014-09-01,1395.81968884
670,2014-09-02,1402.55206792
669,2014-09-03,1402.6029389
668,2014-09-04,1406.11910778
667,2014-09-07,1410.12885798
666,2014-09-08,1403.52346305
665,2014-09-09,1402.47629333
664,2014-09-10,1395.07572214
663,2014-09-11,1400.89832817
662,2014-09-14,1403.37353647
661,2014-09-15,1399.84625269
660,2014-09-16,1409.33200075
659,2014-09-17,1417.5370642
658,2014-09-18,1426.39837162
