נתונים היסטוריים - אדגר - 01820083
מתאריך 29/05/2012 עד תאריך 29/05/2017, תדירות נתונים: יומי

תאריך,שער נעילה מתואם,שער נעילה (באגורות)    ,שינוי(%),שער פתיחה,שער בסיס,שער גבוה,שער נמוך,הון רשום למסחר,שווי שוק (אלפי ש"ח),מחזור מסחר(ש"ח),מחזור ביחידות,מספר עסקאות,סוג האקס *,מקדם אקס,ממ"מ,אחוז החזקות הציבור למדד
13/07/2016,531.2491,543.8000,-0.66,547.4000,547.4000,535.0000,535.0000,114836924,624483,610,114,1,,,108610565.00,
12/07/2016,534.7660,547.4000,0.37,545.4000,545.4000,549.4000,545.3000,114836924,628617,22688,4145,11,,,108610565.00,
11/07/2016,532.8122,545.4000,0.00,545.4000,545.4000,547.0000,543.7000,114836924,626321,681107,124884,57,,,108610565.00,
10/07/2016,532.8122,545.4000,1.26,538.6000,538.6000,545.4000,545.4000,114836924,626321,2482,455,3,,,108610565.00,
07/07/2016,526.1691,538.6000,1.32,559.9000,531.6000,559.9000,538.6000,114836924,618512,7298,1355,5,,,108610565.00,
06/07/2016,519.3307,531.6000,-1.76,541.1000,541.1000,539.9000,531.6000,114836924,610473,4258,801,2,,,108610565.00,
05/07/2016,528.6114,541.1000,-0.35,543.0000,543.0000,541.1000,541.1000,114836924,621383,4156,768,2,,,108610565.00,
04/07/2016,530.4676,543.0000,0.85,538.4000,538.4000,547.5000,535.6000,114836924,623565,55245,10202,17,,,108610565.00,
03/07/2016,525.9737,538.4000,4.06,517.4000,517.4000,538.4000,538.4000,114836924,618282,5486,1019,6,,,108610565.00,
30/06/2016,505.4584,517.4000,0.66,514.0000,514.0000,519.5000,516.8000,114836924,594166,21832,4220,7,,,108610565.00,
29/06/2016,502.1369,514.0000,-0.64,517.3000,517.3000,514.0000,514.0000,114836924,590262,2359,459,3,,,108610565.00,
28/06/2016,505.3607,517.3000,0.06,517.0000,517.0000,517.7000,517.0000,114836924,594051,16171,3126,5,,,108610565.00,
27/06/2016,505.0676,517.0000,1.31,510.3000,510.3000,518.1000,512.0000,114836924,593707,56155,10889,16,,,108610565.00,
26/06/2016,498.5223,510.3000,-4.02,502.0000,531.7000,517.1000,502.0000,114836924,586013,365067,72018,43,,,108610565.00,
23/06/2016,519.4284,531.7000,-0.23,532.9000,532.9000,538.9000,530.5000,114836924,610588,14096,2651,8,,,108610565.00,
22/06/2016,520.6007,532.9000,0.41,530.7000,530.7000,538.9000,530.6000,114836924,611966,9997,1876,4,,,108610565.00,
21/06/2016,518.4514,530.7000,-1.74,540.1000,540.1000,537.2000,530.5000,114836924,609440,157488,29683,8,,,108610565.00,
20/06/2016,527.6345,540.1000,1.28,533.3000,533.3000,541.5000,539.4000,114836924,620234,17779,3292,8,,,108610565.00,
19/06/2016,520.9914,533.3000,-0.02,533.4000,533.4000,540.0000,530.5000,114836924,612425,9888,1854,6,,,108610565.00,
16/06/2016,521.0891,533.4000,0.40,531.3000,531.3000,534.1000,531.3000,114836924,612540,22745,4264,9,,,108610565.00,
15/06/2016,519.0376,531.3000,-0.19,532.3000,532.3000,532.3000,530.5000,114836924,610129,24953,4697,8,,,108610565.00,
14/06/2016,520.0145,532.3000,-1.66,541.3000,541.3000,537.0000,528.4000,114836924,611277,47900,8998,17,,,108610565.00,
13/06/2016,528.8068,541.3000,-2.04,552.6000,552.6000,543.0000,537.0000,114836924,621612,49378,9122,12,,,108610565.00,
09/06/2016,539.8460,552.6000,2.85,537.3000,537.3000,554.0000,534.7000,114836924,634589,40991,7469,15,,,108610565.00,
08/06/2016,524.8991,537.3000,-0.98,542.6000,542.6000,543.0000,528.0000,114836924,617019,25482,4743,10,,,108610565.00,
07/06/2016,530.0768,542.6000,1.33,535.5000,535.5000,546.0000,540.0000,114836924,623105,12122,2234,7,,,108610565.00,
06/06/2016,523.1407,535.5000,-0.78,539.7000,539.7000,537.8000,528.9000,114836924,614952,16655,3110,9,,,108610565.00,
05/06/2016,527.2437,539.7000,0.73,535.8000,535.8000,545.0000,536.0000,114836924,619775,13223,2450,10,,,108610565.00,
02/06/2016,523.4337,535.8000,0.66,532.3000,532.3000,538.0000,535.0000,114836924,615296,48201,8993,15,,,108610565.00,
01/06/2016,520.0145,532.3000,0.80,528.1000,528.1000,534.9000,534.9000,114836924,611277,1241,232,3,,,108610565.00,
31/05/2016,515.9115,528.1000,-0.41,530.3000,530.3000,530.7000,528.0000,114836924,606454,54285,10274,14,,,108610565.00,
30/05/2016,518.0607,530.3000,-0.80,534.6000,534.6000,533.3000,525.0000,114836924,608980,73011,13794,22,,,108610565.00,
29/05/2016,522.2614,534.6000,1.12,528.7000,528.7000,535.0000,530.0000,114836924,613918,34755,6501,7,,,108610565.00,
26/05/2016,516.4976,528.7000,0.13,528.0000,528.0000,533.9000,525.9000,114836924,607143,89339,16880,16,,,108610565.00,
25/05/2016,515.8138,528.0000,0.57,525.0000,525.0000,532.0000,528.0000,114836924,606339,53841,10194,15,,,108610565.00,
24/05/2016,512.8830,525.0000,0.15,524.2000,524.2000,537.0000,524.2000,114836924,602894,2603640,495876,22,,,108610565.00,
23/05/2016,512.1015,524.2000,-0.53,527.0000,527.0000,534.6000,521.8000,114836924,601975,2259698,430427,72,,,108610565.00,
22/05/2016,514.8368,527.0000,-0.77,531.1000,531.1000,527.0000,527.0000,114836924,605191,204518,38808,5,,,108610565.00,
19/05/2016,518.8422,531.1000,0.80,526.9000,526.9000,531.8000,530.5000,114836924,609899,5029,947,3,,,108610565.00,
18/05/2016,514.7391,526.9000,-0.70,533.0000,530.6000,533.0000,525.2000,114836924,605076,10232,1942,5,,,108610565.00,
17/05/2016,518.3538,530.6000,0.13,529.9000,529.9000,538.9000,528.3000,114836924,609325,23101,4354,7,,,108610565.00,
16/05/2016,517.6699,529.9000,-0.30,531.5000,531.5000,540.0000,528.5000,114836924,608521,1562990,294066,81,,,108610565.00,
15/05/2016,519.2330,531.5000,-0.23,532.7000,532.7000,534.2000,528.0000,114836924,610358,116123,21843,21,,,108610565.00,
10/05/2016,520.4053,532.7000,1.49,524.9000,524.9000,535.9000,526.9000,114836924,611736,20110,3775,6,,,108610565.00,
09/05/2016,512.7853,524.9000,0.11,524.3000,524.3000,526.0000,518.0000,114836924,602779,3186142,607030,60,,,108610565.00,
08/05/2016,512.1992,524.3000,0.83,520.0000,520.0000,527.0000,523.6000,114836924,602090,8063,1538,6,,,108610565.00,
05/05/2016,507.9984,520.0000,-1.33,527.0000,527.0000,520.0000,520.0000,114836924,597152,23353,4491,6,,,108610565.00,
04/05/2016,514.8368,527.0000,1.13,521.1000,521.1000,543.8000,526.2000,114836924,605191,32808,6225,15,,,108610565.00,
03/05/2016,509.0730,521.1000,0.04,520.9000,520.9000,521.7000,520.0000,114836924,598415,112093,21513,21,,,108610565.00,
02/05/2016,508.8776,520.9000,0.00,520.9000,520.9000,520.9000,520.9000,114836924,598186,7084,1360,2,,,108610565.00,
01/05/2016,508.8776,520.9000,-1.64,529.6000,529.6000,522.2000,520.0000,114836924,598186,9032,1734,8,,,108610565.00,
27/04/2016,517.3768,529.6000,-1.27,536.4000,536.4000,530.1000,528.8000,114836924,608176,47045,8884,9,,,108610565.00,
26/04/2016,524.0199,536.4000,0.00,536.4000,536.4000,536.9000,536.4000,114836924,615985,40141,7483,11,,,108610565.00,
25/04/2016,524.0199,536.4000,0.00,536.4000,536.4000,536.4000,536.4000,114836924,615985,3234,603,4,,,108610565.00,
24/04/2016,524.0199,536.4000,1.25,545.0000,529.8000,545.0000,531.7000,114836924,615985,68868,12838,10,,,108610565.00,
21/04/2016,517.5722,529.8000,0.91,525.0000,525.0000,537.0000,527.1000,114836924,608406,7683,1450,5,,,108610565.00,
20/04/2016,512.8830,525.0000,0.79,520.9000,520.9000,525.0000,524.9000,114836924,602894,78081,14873,12,,,108610565.00,
19/04/2016,508.8776,520.9000,-0.06,521.2000,521.2000,526.9000,517.7000,114836924,598186,204714,39403,29,,,108610565.00,
18/04/2016,509.1707,521.2000,-0.23,522.4000,522.4000,518.8000,518.8000,114836924,598530,643,124,2,,,108610565.00,
17/04/2016,510.3430,522.4000,-0.87,527.0000,527.0000,526.9000,520.0000,114836924,599908,114540,21970,12,,,108610565.00,
14/04/2016,514.8368,527.0000,-0.26,528.4000,528.4000,528.4000,523.6000,114836924,605191,42977,8155,15,,,108610565.00,
13/04/2016,516.2045,528.4000,-0.58,531.5000,531.5000,528.4000,528.4000,114836924,606798,1955,370,1,,,108610565.00,
12/04/2016,519.2330,531.5000,-0.06,531.8000,531.8000,531.6000,531.5000,114836924,610358,7532,1417,2,,,108610565.00,
11/04/2016,519.5261,531.8000,-0.86,536.4000,536.4000,531.9000,531.8000,114836924,610703,3329,626,2,,,108610565.00,
10/04/2016,524.0199,536.4000,2.94,521.1000,521.1000,536.4000,536.4000,114836924,615985,2146,400,1,,,108610565.00,
07/04/2016,509.0730,521.1000,-0.74,525.0000,525.0000,530.0000,521.1000,114836924,598415,10675946,2034070,51,,,108610565.00,
06/04/2016,512.8830,525.0000,0.96,520.0000,520.0000,525.0000,518.3000,114836924,602894,2047763,390164,15,,,108610565.00,
05/04/2016,507.9984,520.0000,1.34,513.1000,513.1000,529.6000,516.1000,114836924,597152,1197995,231224,58,,,108610565.00,
04/04/2016,501.2577,513.1000,-6.69,549.9000,549.9000,534.0000,513.1000,114836924,589228,9054595,1727716,170,,,108610565.00,
03/04/2016,537.2083,549.9000,2.96,534.1000,534.1000,549.9000,549.9000,114836924,631488,10003,1819,2,,,108610565.00,
31/03/2016,521.7730,534.1000,-2.11,545.6000,545.6000,556.8000,518.4000,114836924,613344,120531,22456,36,,,108610565.00,
30/03/2016,533.0076,545.6000,3.29,528.2000,528.2000,554.4000,528.2000,114836924,626550,91518,16830,26,,,108610565.00,
29/03/2016,516.0091,528.2000,-1.10,534.1000,534.1000,539.9000,527.8000,114836924,606569,37050,7014,9,,,108610565.00,
28/03/2016,521.7730,534.1000,3.11,518.0000,518.0000,539.2000,521.0000,114836924,613344,31641,5924,10,,,108610565.00,
27/03/2016,506.0446,518.0000,-0.31,519.6000,519.6000,518.0000,518.0000,114836924,594855,2647,511,4,,,108610565.00,
23/03/2016,507.6076,519.6000,-1.87,529.5000,529.5000,521.5000,518.5000,114836924,596693,14524,2795,10,,,108610565.00,
22/03/2016,517.2791,529.5000,1.63,521.0000,521.0000,535.0000,521.5000,114836924,608062,30104,5686,9,,,108610565.00,
21/03/2016,508.9753,521.0000,-0.33,522.7000,522.7000,524.0000,520.0000,114836924,598300,77782,14910,20,,,108610565.00,
20/03/2016,510.6361,522.7000,-0.19,520.0000,523.7000,529.2000,520.0000,114836924,600253,20798,3979,10,,,108610565.00,
17/03/2016,511.6130,523.7000,-2.91,539.4000,539.4000,526.8000,522.0000,114836924,601401,149437,28489,25,,,108610565.00,
16/03/2016,526.9506,539.4000,1.77,530.0000,530.0000,548.6000,530.1000,114836924,619430,37409,6936,13,,,108610565.00,
15/03/2016,517.7676,530.0000,0.57,527.0000,527.0000,531.5000,525.4000,114836924,608636,66905,12625,24,,,108610565.00,
14/03/2016,514.8368,527.0000,-3.71,547.3000,547.3000,541.9000,527.0000,114836924,605191,170077,32064,24,,,108610565.00,
13/03/2016,534.6683,547.3000,0.00,547.3000,547.3000,547.3000,547.3000,114836924,628502,4285,783,2,,,108610565.00,
10/03/2016,534.6683,547.3000,-0.04,547.5000,547.5000,549.8000,543.7000,114836924,628502,69813,12748,15,,,108610565.00,
09/03/2016,534.8637,547.5000,1.31,540.4000,540.4000,550.0000,545.3000,114836924,628732,121469,22176,28,,,108610565.00,
08/03/2016,527.9276,540.4000,-0.15,535.8000,541.2000,543.9000,535.8000,114836924,620579,22291,4125,12,,,108610565.00,
07/03/2016,528.7091,541.2000,0.41,539.0000,539.0000,544.5000,538.0000,114836924,621497,24444,4517,7,,,108610565.00,
06/03/2016,526.5599,539.0000,0.84,534.5000,534.5000,544.4000,534.5000,114836924,618971,49967,9270,15,,,108610565.00,
03/03/2016,522.1637,534.5000,1.64,541.6000,525.9000,541.6000,532.4000,114836924,613803,39666,7421,17,,,108610565.00,
02/03/2016,513.7622,525.9000,0.25,524.6000,524.6000,529.5000,523.8000,114836924,603927,110343,21012,19,,,108610565.00,
01/03/2016,512.4922,524.6000,2.00,514.3000,514.3000,530.0000,520.0000,114836924,602435,12028,2293,7,,,108610565.00,
29/02/2016,502.4300,514.3000,3.56,496.6000,496.6000,515.3000,511.7000,114836924,590606,66128,12857,12,,,108610565.00,
28/02/2016,485.1385,496.6000,0.02,496.5000,496.5000,496.6000,496.6000,114836924,570280,7340,1478,3,,,108610565.00,
25/02/2016,485.0408,496.5000,-1.35,503.3000,503.3000,501.0000,494.7000,114836924,570165,40784,8211,17,,,108610565.00,
24/02/2016,491.6838,503.3000,-0.65,506.6000,506.6000,504.7000,501.0000,114836924,577974,64521,12822,16,,,108610565.00,
23/02/2016,494.9077,506.6000,-3.10,522.8000,522.8000,508.7000,501.7000,114836924,581764,31588,6235,10,,,108610565.00,
22/02/2016,510.7338,522.8000,0.04,522.6000,522.6000,523.0000,522.6000,114836924,600367,15516,2968,7,,,108610565.00,
21/02/2016,510.5384,522.6000,0.00,522.6000,522.6000,0.0000,0.0000,114836924,600138,0,0,0,,,108610565.00,
18/02/2016,510.5384,522.6000,0.00,522.6000,522.6000,522.6000,522.6000,114836924,600138,1108,212,2,,,108610565.00,
17/02/2016,510.5384,522.6000,-1.40,530.0000,530.0000,529.0000,518.7000,114836924,600138,54182,10359,18,,,108610565.00,
16/02/2016,517.7676,530.0000,6.75,496.5000,496.5000,530.0000,530.0000,114836924,608636,4028,760,4,,,108610565.00,
15/02/2016,485.0408,496.5000,1.20,490.6000,490.6000,502.9000,493.9000,114836924,570165,175948,35435,27,,,108610565.00,
14/02/2016,479.2770,490.6000,0.18,489.7000,489.7000,513.0000,481.0000,114836924,563390,177185,35737,30,,,108610565.00,
11/02/2016,478.3977,489.7000,-2.51,502.3000,502.3000,503.0000,476.9000,114836924,562356,241656,48850,32,,,108610565.00,
10/02/2016,490.7069,502.3000,0.40,500.3000,500.3000,503.8000,495.4000,114836924,576826,59668,11880,18,,,108610565.00,
09/02/2016,488.7531,500.3000,-0.54,503.0000,503.0000,508.0000,500.0000,114836924,574529,36690,7334,13,,,108610565.00,
08/02/2016,491.3908,503.0000,-1.57,511.0000,511.0000,503.0000,503.0000,114836924,577630,9391,1867,4,,,108610565.00,
07/02/2016,499.2061,511.0000,-0.02,511.1000,511.1000,505.1000,505.1000,114836924,586817,51,10,2,,,108610565.00,
04/02/2016,499.3038,511.1000,1.21,505.0000,505.0000,512.8000,506.2000,114836924,586932,12766,2498,7,,,108610565.00,
03/02/2016,493.3446,505.0000,-0.81,509.1000,509.1000,505.0000,505.0000,114836924,579926,12256,2427,5,,,108610565.00,
02/02/2016,497.3500,509.1000,-0.70,512.7000,512.7000,510.0000,507.0000,114836924,584635,18527,3639,6,,,108610565.00,
01/02/2016,500.8669,512.7000,-0.52,515.4000,515.4000,514.9000,506.0000,114836924,588769,33209,6478,10,,,108610565.00,
31/01/2016,503.5046,515.4000,1.12,510.1000,509.7000,518.2000,510.1000,114836924,591870,6174,1198,7,,,108610565.00,
28/01/2016,497.9361,509.7000,0.83,505.5000,505.5000,518.2000,503.0000,114836924,585324,98951,19447,18,,,108610565.00,
27/01/2016,493.8331,505.5000,-0.47,507.9000,507.9000,514.9000,502.1000,114836924,580501,28185,5576,17,,,108610565.00,
26/01/2016,496.1777,507.9000,-1.65,516.4000,516.4000,516.0000,496.4000,114836924,583257,135957,26804,40,,,108610565.00,
25/01/2016,504.4815,516.4000,-2.10,527.5000,527.5000,527.5000,495.0000,114836924,593018,10746,2081,9,,,108610565.00,
24/01/2016,515.3253,527.5000,2.77,513.3000,513.3000,531.0000,525.5000,114836924,605765,8725,1654,6,,,108610565.00,
21/01/2016,501.4530,513.3000,0.65,510.0000,510.0000,518.0000,501.0000,114836924,589458,46796,9126,13,,,108610565.00,
20/01/2016,498.2292,510.0000,-2.13,521.1000,521.1000,512.0000,476.1000,114836924,585668,5513289,1081938,46,,,108610565.00,
19/01/2016,509.0730,521.1000,0.60,518.0000,518.0000,531.4000,518.0000,114836924,598415,159165,30519,17,,,108610565.00,
18/01/2016,506.0446,518.0000,-3.20,535.1000,535.1000,530.3000,515.0000,114836924,594855,127680,24399,33,,,108610565.00,
17/01/2016,522.7499,535.1000,-2.92,551.2000,551.2000,550.9000,530.2000,114836924,614492,1633205,305160,30,,,108610565.00,
14/01/2016,538.4783,551.2000,-2.56,565.7000,565.7000,559.3000,535.0000,114836924,632981,26093,4734,10,,,108610565.00,
13/01/2016,552.6436,565.7000,2.61,551.3000,551.3000,566.4000,564.9000,114836924,649632,7642,1351,2,,,108610565.00,
12/01/2016,538.5760,551.3000,-0.31,553.0000,553.0000,553.2000,538.1000,114836924,633096,80083,14536,21,,,108610565.00,
11/01/2016,540.2368,553.0000,2.54,539.3000,539.3000,560.7000,542.9000,114836924,635048,94771,17031,17,,,108610565.00,
10/01/2016,526.8530,539.3000,-2.50,553.1000,553.1000,539.0000,539.0000,114836924,619316,1951,362,2,,,108610565.00,
07/01/2016,540.3345,553.1000,-0.31,554.8000,554.8000,554.8000,535.2000,114836924,635163,154163,27956,30,,,108610565.00,
06/01/2016,541.9952,554.8000,-1.37,562.5000,562.5000,567.3000,548.0000,114836924,637115,87404,15626,25,,,108610565.00,
05/01/2016,549.5175,562.5000,1.77,552.7000,552.7000,575.0000,535.2000,114836924,645958,70260,12476,19,,,108610565.00,
04/01/2016,539.9437,552.7000,0.64,549.2000,549.2000,555.0000,526.1000,114836924,634704,32823,5939,7,,,108610565.00,
03/01/2016,536.5245,549.2000,1.33,542.0000,542.0000,550.0000,539.3000,114836924,630684,51221,9330,11,,,108610565.00,
31/12/2015,529.4906,542.0000,0.35,540.1000,540.1000,557.7000,537.2000,114836924,622416,204517,37802,19,,,108610565.00,
30/12/2015,527.6345,540.1000,-0.59,543.3000,543.3000,543.3000,540.0000,114836924,620234,97122,17983,10,,,108610565.00,
29/12/2015,530.7606,543.3000,1.02,537.8000,537.8000,561.0000,533.0000,114836924,623909,76324,14156,20,,,108610565.00,
28/12/2015,525.3876,537.8000,-0.39,539.9000,539.9000,544.6000,535.0000,114836924,617593,187668,34824,28,,,108610565.00,
27/12/2015,527.4391,539.9000,-0.61,543.2000,543.2000,542.7000,537.0000,114836924,620005,191581,35470,15,,,108610565.00,
24/12/2015,530.6629,543.2000,-0.24,544.5000,544.5000,543.7000,542.9000,114836924,623794,14543,2677,4,,,108610565.00,
23/12/2015,531.9329,544.5000,0.20,543.4000,543.4000,547.5000,539.5000,114836924,625287,19929,3660,7,,,108610565.00,
22/12/2015,530.8583,543.4000,2.14,532.0000,532.0000,555.0000,530.0000,114836924,624024,67704,12580,18,,,108610565.00,
21/12/2015,519.7214,532.0000,2.66,518.0000,518.2000,539.7000,518.0000,114836924,610932,91566,17429,18,,,108610565.00,
20/12/2015,506.2399,518.2000,-1.11,524.0000,524.0000,520.3000,518.0000,114836924,595085,55787,10767,9,,,108610565.00,
17/12/2015,511.9061,524.0000,-0.87,528.6000,528.6000,528.7000,522.0000,114836924,601745,99436,18911,15,,,108610565.00,
16/12/2015,516.3999,528.6000,1.17,522.5000,522.5000,533.0000,522.5000,114836924,607028,16615,3143,11,,,108610565.00,
15/12/2015,510.4407,522.5000,0.56,519.6000,519.6000,523.7000,521.0000,114836924,600023,154252,29552,23,,,108610565.00,
14/12/2015,507.6076,519.6000,-2.00,530.2000,530.2000,530.2000,519.6000,114836924,596693,380456,73138,24,,,108610565.00,
13/12/2015,517.9630,530.2000,-1.34,537.4000,537.4000,545.0000,525.3000,114836924,608865,46594,8788,14,,,108610565.00,
10/12/2015,524.9968,537.4000,-0.81,541.8000,541.8000,542.6000,536.7000,114836924,617134,25058,4663,10,,,108610565.00,
09/12/2015,529.2953,541.8000,0.02,541.7000,541.7000,542.2000,540.0000,114836924,622186,34766,6417,12,,,108610565.00,
08/12/2015,529.1976,541.7000,-1.35,549.1000,549.1000,549.1000,537.0000,114836924,622072,1729773,319214,23,,,108610565.00,
07/12/2015,536.4268,549.1000,-0.34,551.0000,551.0000,559.0000,542.0000,114836924,630570,1312211,241922,21,,,108610565.00,
06/12/2015,538.2829,551.0000,0.86,546.3000,546.3000,555.8000,545.9000,114836924,632751,71469,12972,16,,,108610565.00,
03/12/2015,533.6914,546.3000,-0.67,550.0000,550.0000,551.7000,542.0000,114836924,627354,92495,16943,19,,,108610565.00,
02/12/2015,537.3060,550.0000,1.68,553.0000,540.9000,553.0000,542.0000,114836924,631603,1451741,267667,15,,,108610565.00,
01/12/2015,528.4160,540.9000,0.17,540.0000,540.0000,542.0000,537.4000,114836924,621153,37168,6872,10,,,108610565.00,
30/11/2015,527.5368,540.0000,-2.39,553.2000,553.2000,553.2000,540.0000,114836924,620119,1507054,278991,9,ב"ד,0.97549,108610565.00,
29/11/2015,540.4321,567.1000,-0.04,567.3000,567.3000,567.3000,567.0000,114836924,651240,9936,1752,4,,,108610565.00,
26/11/2015,540.6275,567.3000,-0.98,573.0000,572.9000,573.0000,566.8000,114836924,651470,19423,3424,7,,,108610565.00,
25/11/2015,545.9615,572.9000,0.58,569.6000,569.6000,582.0000,564.9000,114836924,657901,98285,17255,19,,,108610565.00,
24/11/2015,542.8158,569.6000,-0.23,570.9000,570.9000,570.9000,568.9000,114836924,654111,9506,1669,7,,,108610565.00,
23/11/2015,544.0565,570.9000,0.00,570.9000,570.9000,570.9000,570.9000,114836924,655604,5052,885,2,,,108610565.00,
22/11/2015,544.0565,570.9000,-0.23,572.2000,572.2000,570.9000,570.8000,114836924,655604,24005,4205,6,,,108610565.00,
19/11/2015,545.2972,572.2000,-0.12,572.9000,572.9000,572.3000,572.1000,114836924,657097,12933,2260,7,,,108610565.00,
18/11/2015,545.9615,572.9000,1.74,554.6000,563.1000,581.9000,546.2000,114836924,657901,72066,12678,20,,,108610565.00,
17/11/2015,536.6222,563.1000,1.97,552.2000,552.2000,574.0000,552.2000,114836924,646647,58025,10331,16,,,108610565.00,
16/11/2015,526.2375,552.2000,3.91,531.4000,531.4000,555.0000,531.0000,114836924,634129,6847,1240,5,,,108610565.00,
15/11/2015,506.4158,531.4000,-3.56,551.0000,551.0000,531.5000,531.2000,114836924,610243,15990,3009,11,,,108610565.00,
12/11/2015,525.0847,551.0000,-0.90,556.0000,556.0000,556.0000,539.9000,114836924,632751,24284,4407,9,,,108610565.00,
11/11/2015,529.8521,556.0000,0.11,555.4000,555.4000,556.0000,555.4000,114836924,638493,5810,1045,8,,,108610565.00,
10/11/2015,529.2855,555.4000,-0.05,556.0000,555.7000,556.0000,551.9000,114836924,637804,14195,2556,8,,,108610565.00,
09/11/2015,529.5688,555.7000,0.09,555.2000,555.2000,556.0000,555.2000,114836924,638149,15942,2869,8,,,108610565.00,
08/11/2015,529.0901,555.2000,0.04,555.0000,555.0000,556.0000,555.0000,114836924,637575,6823,1229,5,,,108610565.00,
05/11/2015,528.9045,555.0000,0.45,552.5000,552.5000,556.0000,553.0000,114836924,637345,23650,4261,10,,,108610565.00,
04/11/2015,526.5208,552.5000,1.39,544.9000,544.9000,556.0000,544.9000,114836924,634474,48620,8790,7,,,108610565.00,
03/11/2015,519.2721,544.9000,-2.07,556.4000,556.4000,554.6000,537.4000,114836924,625746,35105,6442,8,,,108610565.00,
02/11/2015,530.2331,556.4000,0.14,555.6000,555.6000,557.3000,556.0000,114836924,638953,45188,8122,7,,,108610565.00,
01/11/2015,529.4711,555.6000,0.00,555.6000,555.6000,555.6000,555.6000,114836924,638034,5634,1014,1,,,108610565.00,
29/10/2015,529.4711,555.6000,0.74,551.5000,551.5000,560.0000,534.0000,114836924,638034,38426,6936,13,,,108610565.00,
28/10/2015,525.5634,551.5000,1.21,544.9000,544.9000,563.8000,534.4000,114836924,633326,31392,5692,14,,,108610565.00,
27/10/2015,519.2721,544.9000,-0.55,547.9000,547.9000,560.0000,534.0000,114836924,625746,66311,12147,19,,,108610565.00,
26/10/2015,522.1344,547.9000,0.46,545.4000,545.4000,560.0000,545.4000,114836924,629192,89801,16354,26,,,108610565.00,
25/10/2015,519.7507,545.4000,1.41,537.8000,537.8000,555.0000,537.8000,114836924,626321,72218,13242,16,,,108610565.00,
22/10/2015,512.5118,537.8000,-0.68,541.5000,541.5000,540.1000,533.3000,114836924,617593,40872,7600,11,,,108610565.00,
21/10/2015,516.0385,541.5000,-1.72,551.0000,551.0000,545.2000,534.2000,114836924,621842,44782,8270,14,,,108610565.00,
20/10/2015,525.0847,551.0000,-0.83,555.6000,555.6000,560.0000,545.0000,114836924,632751,45552,8267,15,,,108610565.00,
19/10/2015,529.4711,555.6000,-0.48,558.3000,558.3000,560.0000,545.0000,114836924,638034,110482,19840,10,,,108610565.00,
18/10/2015,532.0502,558.3000,0.00,558.3000,558.3000,559.9000,557.0000,114836924,641135,85504,15316,14,,,108610565.00,
15/10/2015,532.0502,558.3000,2.35,545.5000,545.5000,558.8000,545.5000,114836924,641135,7872,1410,3,,,108610565.00,
14/10/2015,519.8484,545.5000,0.02,545.4000,545.4000,545.5000,545.4000,114836924,626435,13200,2420,6,,,108610565.00,
13/10/2015,519.7507,545.4000,-2.07,556.9000,556.9000,556.9000,531.1000,114836924,626321,294286,54037,32,,,108610565.00,
12/10/2015,530.7118,556.9000,-1.36,564.6000,564.6000,564.0000,555.0000,114486497,637575,40125,7200,12,,,108610565.00,
11/10/2015,538.0485,564.6000,-0.49,567.4000,567.4000,568.1000,556.9000,114486497,646391,34773,6159,15,,,108610565.00,
08/10/2015,540.7155,567.4000,0.64,563.8000,563.8000,572.0000,561.3000,114486497,649596,34764,6127,10,,,108610565.00,
07/10/2015,537.2865,563.8000,1.18,557.2000,557.2000,563.9000,557.2000,114486497,645475,7634,1354,3,,,108610565.00,
06/10/2015,530.9951,557.2000,6.17,524.8000,524.8000,566.5000,540.6000,114486497,637919,29025,5209,12,,,108610565.00,
01/10/2015,500.1244,524.8000,-3.41,543.3000,543.3000,543.3000,523.0000,114486497,600825,22232,4236,12,,,108610565.00,
30/09/2015,517.7481,543.3000,0.35,541.4000,541.4000,550.4000,538.4000,114486497,622005,31222,5747,13,,,108610565.00,
29/09/2015,515.9408,541.4000,-1.19,547.9000,547.9000,554.3000,510.0000,114486497,619830,14282,2638,10,,,108610565.00,
24/09/2015,522.1344,547.9000,-1.46,556.0000,556.0000,550.0000,535.0000,114486497,627272,106357,19424,13,,,108610565.00,
21/09/2015,529.8521,556.0000,-2.39,569.6000,569.6000,556.0000,556.0000,114470262,636455,31909,5739,6,,,108610565.00,
20/09/2015,542.8158,569.6000,0.11,570.0000,569.0000,570.0000,566.2000,114336677,651262,27488,4826,10,,,108610565.00,
17/09/2015,542.2394,569.0000,0.39,566.8000,566.8000,569.9000,567.0000,114320795,650485,24518,4309,10,,,108610565.00,
16/09/2015,540.1488,566.8000,4.50,570.0000,542.4000,570.0000,560.0000,114320795,647970,44965,7928,12,,,108610565.00,
10/09/2015,516.8981,542.4000,-4.19,566.1000,566.1000,566.1000,530.4000,114320795,620076,96990,17867,20,,,108610565.00,
09/09/2015,539.4748,566.1000,2.42,552.7000,552.7000,570.0000,563.4000,114320795,647170,139063,24501,28,,,108610565.00,
08/09/2015,526.7064,552.7000,1.94,542.2000,542.2000,569.0000,534.8000,114320795,631851,59778,10815,14,,,108610565.00,
07/09/2015,516.7028,542.2000,-1.90,552.7000,552.7000,552.7000,525.8000,114320795,619847,28935,5337,7,,,108610565.00,
06/09/2015,526.7064,552.7000,0.00,552.7000,552.7000,552.7000,552.7000,114320795,631851,807,146,1,,,108610565.00,
