נתונים היסטוריים - אורמת טכנו - 01134402
מתאריך 29/05/2012 עד תאריך 29/05/2017, תדירות נתונים: יומי

תאריך,שער נעילה מתואם,שער נעילה (באגורות)    ,שינוי(%),שער פתיחה,שער בסיס,שער גבוה,שער נמוך,הון רשום למסחר,שווי שוק (אלפי ש"ח),מחזור מסחר(ש"ח),מחזור ביחידות,מספר עסקאות,סוג האקס *,מקדם אקס,ממ"מ,אחוז החזקות הציבור למדד
17/08/2016,17782.6854,17890.0000,-0.78,17960.0000,18030.0000,17960.0000,17850.0000,49566867,8867513,6005295,33545,479,,,48533775.00,
16/08/2016,17921.8456,18030.0000,-0.99,18210.0000,18210.0000,18210.0000,18000.0000,49566867,8936906,4596791,25428,430,ב"ד,0.99836,48533775.00,
15/08/2016,18100.8518,18240.0000,-0.38,18220.0000,18310.0000,18300.0000,18130.0000,49566867,9040997,4154081,22797,338,,,48533775.00,
11/08/2016,18170.3177,18310.0000,-0.33,18340.0000,18370.0000,18420.0000,18260.0000,49566867,9075693,9543634,51999,505,,,48533775.00,
10/08/2016,18229.8600,18370.0000,-0.54,18470.0000,18470.0000,18540.0000,18350.0000,49566867,9105433,8634484,46778,599,,,48533775.00,
09/08/2016,18329.0971,18470.0000,0.00,18400.0000,18470.0000,18500.0000,18340.0000,49566867,9155000,10437764,56663,948,,,48533775.00,
08/08/2016,18329.0971,18470.0000,0.54,18400.0000,18370.0000,18540.0000,18400.0000,49566867,9155000,6782710,36698,471,,,48533775.00,
07/08/2016,18229.8600,18370.0000,1.38,18300.0000,18120.0000,18480.0000,18290.0000,49566867,9105433,6911053,37582,431,,,48533775.00,
04/08/2016,17981.7672,18120.0000,-1.09,18400.0000,18320.0000,18460.0000,18080.0000,49566867,8981516,20289837,110915,1146,,,48533775.00,
03/08/2016,18180.2415,18320.0000,5.05,17780.0000,17440.0000,18330.0000,17590.0000,49566867,9080650,16463648,91754,919,,,48533775.00,
02/08/2016,17306.9548,17440.0000,0.35,17380.0000,17380.0000,17580.0000,17380.0000,49566867,8644462,4535658,25932,385,,,48533775.00,
01/08/2016,17247.4124,17380.0000,-0.63,17580.0000,17490.0000,17590.0000,17380.0000,49566867,8614721,8735351,49973,567,,,48533775.00,
31/07/2016,17356.5732,17490.0000,1.16,17480.0000,17290.0000,17590.0000,17380.0000,49566867,8669245,4463773,25509,354,,,48533775.00,
28/07/2016,17158.0990,17290.0000,-0.17,17390.0000,17320.0000,17450.0000,17290.0000,49566867,8570111,18738285,107834,554,,,48533775.00,
27/07/2016,17187.8702,17320.0000,-0.86,17480.0000,17470.0000,17550.0000,17320.0000,49566867,8584981,5484352,31372,380,,,48533775.00,
26/07/2016,17336.7258,17470.0000,0.34,17380.0000,17410.0000,17480.0000,17370.0000,49566867,8659332,5481159,31450,362,,,48533775.00,
25/07/2016,17277.1836,17410.0000,-0.23,17490.0000,17450.0000,17490.0000,17380.0000,49566867,8629592,3818733,21900,335,,,48533775.00,
24/07/2016,17316.8785,17450.0000,2.05,17300.0000,17100.0000,17520.0000,17250.0000,49566867,8649418,4545814,26082,355,,,48533775.00,
21/07/2016,16969.5485,17100.0000,-0.75,17170.0000,17230.0000,17220.0000,17090.0000,49566867,8475934,5164317,30091,411,,,48533775.00,
20/07/2016,17098.5568,17230.0000,-0.75,17300.0000,17360.0000,17380.0000,17140.0000,49566867,8540371,6270400,36283,541,,,48533775.00,
19/07/2016,17227.5651,17360.0000,-0.52,17390.0000,17450.0000,17500.0000,17350.0000,49566867,8604808,3767448,21606,312,,,48533775.00,
18/07/2016,17316.8785,17450.0000,0.00,17460.0000,17450.0000,17530.0000,17410.0000,49566867,8649418,6491498,37134,511,,,48533775.00,
17/07/2016,17316.8785,17450.0000,0.81,17390.0000,17310.0000,17490.0000,17340.0000,49566867,8649418,3810564,21889,352,,,48533775.00,
14/07/2016,17177.9464,17310.0000,1.17,17280.0000,17110.0000,17370.0000,17170.0000,49566867,8580025,16275249,94101,971,,,48533775.00,
13/07/2016,16979.4722,17110.0000,1.18,16960.0000,16910.0000,17180.0000,16960.0000,49566867,8480891,8090468,47371,686,,,48533775.00,
12/07/2016,16780.9979,16910.0000,-0.65,17000.0000,17020.0000,17150.0000,16910.0000,49566867,8381757,6662227,39096,540,,,48533775.00,
11/07/2016,16890.1587,17020.0000,-0.58,17150.0000,17120.0000,17150.0000,17020.0000,49566867,8436281,5027011,29426,393,,,48533775.00,
10/07/2016,16989.3959,17120.0000,2.70,17000.0000,16670.0000,17120.0000,16980.0000,49566867,8485848,5701889,33394,411,,,48533775.00,
07/07/2016,16542.8289,16670.0000,-0.95,16720.0000,16830.0000,16800.0000,16650.0000,49566867,8262797,6654374,39821,478,,,48533775.00,
06/07/2016,16701.6082,16830.0000,0.30,16900.0000,16780.0000,16970.0000,16780.0000,49566867,8342104,5942106,35232,412,,,48533775.00,
05/07/2016,16651.9898,16780.0000,0.54,16680.0000,16690.0000,16850.0000,16620.0000,49566867,8317320,3324643,19859,299,,,48533775.00,
04/07/2016,16562.6762,16690.0000,-0.24,16730.0000,16730.0000,16880.0000,16620.0000,49320335,8231564,4250033,25386,359,,,48533775.00,
03/07/2016,16602.3711,16730.0000,0.36,16680.0000,16670.0000,16900.0000,16680.0000,49320335,8251292,3007198,17925,290,,,48533775.00,
30/06/2016,16542.8289,16670.0000,0.66,16480.0000,16560.0000,16700.0000,16410.0000,49320335,8221700,6240289,37849,433,,,48533775.00,
29/06/2016,16433.6680,16560.0000,1.60,16500.0000,16300.0000,16620.0000,16390.0000,49320335,8167447,2880525,17475,278,,,48533775.00,
28/06/2016,16175.6515,16300.0000,1.56,16490.0000,16050.0000,16490.0000,16130.0000,49320335,8039215,4715832,28983,446,,,48533775.00,
27/06/2016,15927.5587,16050.0000,0.44,16000.0000,15980.0000,16190.0000,15980.0000,49320335,7915914,5882356,36620,490,,,48533775.00,
26/06/2016,15858.0927,15980.0000,-2.44,16020.0000,16380.0000,16130.0000,15940.0000,49320335,7881390,8828243,55003,553,,,48533775.00,
23/06/2016,16255.0412,16380.0000,-1.38,16690.0000,16610.0000,16700.0000,16370.0000,49320335,8078671,30645608,184245,703,,,48533775.00,
22/06/2016,16483.2865,16610.0000,-0.12,16630.0000,16630.0000,16770.0000,16580.0000,49320335,8192108,2516471,15142,244,,,48533775.00,
21/06/2016,16503.1340,16630.0000,-1.01,16500.0000,16800.0000,16900.0000,16500.0000,49320335,8201972,3676173,22053,307,,,48533775.00,
20/06/2016,16671.8370,16800.0000,1.88,16590.0000,16490.0000,16830.0000,16590.0000,49320335,8285816,8531925,50945,592,,,48533775.00,
19/06/2016,16364.2021,16490.0000,0.67,16390.0000,16380.0000,16640.0000,16390.0000,49320335,8132923,1649144,9994,198,,,48533775.00,
16/06/2016,16255.0412,16380.0000,-1.97,16700.0000,16710.0000,16730.0000,16270.0000,49320335,8078671,12425892,75115,930,,,48533775.00,
15/06/2016,16582.5237,16710.0000,1.33,16500.0000,16490.0000,16770.0000,16500.0000,49320335,8241428,13706738,82530,921,,,48533775.00,
14/06/2016,16364.2021,16490.0000,-1.02,16560.0000,16660.0000,16650.0000,16440.0000,49320335,8132923,44620671,270513,734,,,48533775.00,
13/06/2016,16532.9052,16660.0000,-1.30,16730.0000,16880.0000,16730.0000,16550.0000,49320335,8216768,8614163,51808,643,,,48533775.00,
09/06/2016,16751.2269,16880.0000,-0.12,16900.0000,16900.0000,17040.0000,16810.0000,49320335,8325273,16921956,99955,759,,,48533775.00,
08/06/2016,16771.0742,16900.0000,-0.88,16980.0000,17050.0000,17080.0000,16850.0000,49320335,8335137,7411600,43655,498,,,48533775.00,
07/06/2016,16919.9299,17050.0000,0.89,16990.0000,16900.0000,17140.0000,16930.0000,49320335,8409117,7350590,43053,582,,,48533775.00,
06/06/2016,16771.0742,16900.0000,-0.24,16990.0000,16940.0000,17000.0000,16790.0000,49320335,8335137,8885200,52506,613,,,48533775.00,
05/06/2016,16810.7691,16940.0000,2.11,16900.0000,16590.0000,16990.0000,16840.0000,49320335,8354865,4731776,27951,358,,,48533775.00,
02/06/2016,16463.4391,16590.0000,-0.18,16760.0000,16620.0000,16840.0000,16530.0000,49320335,8182244,6922814,41436,535,,,48533775.00,
01/06/2016,16493.2102,16620.0000,-0.24,16750.0000,16660.0000,16820.0000,16590.0000,49320335,8197040,4620161,27630,355,,,48533775.00,
31/05/2016,16532.9052,16660.0000,-0.36,16780.0000,16720.0000,16800.0000,16600.0000,49320335,8216768,6376750,38205,410,,,48533775.00,
30/05/2016,16592.4474,16720.0000,0.06,16700.0000,16710.0000,16820.0000,16680.0000,49320335,8246360,4646693,27780,430,,,48533775.00,
29/05/2016,16582.5237,16710.0000,-0.12,16730.0000,16730.0000,16850.0000,16680.0000,49320335,8241428,8450646,50556,301,,,48533775.00,
26/05/2016,16602.3711,16730.0000,-1.30,16700.0000,16950.0000,16760.0000,16600.0000,49320335,8251292,24548645,146965,875,,,48533775.00,
25/05/2016,16820.6928,16950.0000,1.13,16850.0000,16760.0000,16980.0000,16820.0000,49320335,8359797,6883747,40694,579,,,48533775.00,
24/05/2016,16632.1423,16760.0000,0.78,16630.0000,16630.0000,16820.0000,16580.0000,49320335,8266088,4386383,26223,422,,,48533775.00,
23/05/2016,16503.1340,16630.0000,0.42,16560.0000,16560.0000,16670.0000,16470.0000,49320335,8201972,6248013,37743,560,,,48533775.00,
22/05/2016,16433.6680,16560.0000,3.24,16490.0000,16040.0000,16580.0000,16460.0000,49320335,8167447,3370192,20392,279,,,48533775.00,
19/05/2016,15917.6350,16040.0000,0.56,16000.0000,15950.0000,16100.0000,15830.0000,49320335,7910982,8244389,51606,589,,,48533775.00,
18/05/2016,15828.3215,15950.0000,-1.05,16110.0000,16120.0000,16110.0000,15900.0000,49320335,7866593,3191969,19971,311,ב"ד,0.99814,48533775.00,
17/05/2016,15996.9860,16150.0000,-1.34,16480.0000,16370.0000,16510.0000,16080.0000,49320335,7965234,5159091,31603,485,,,48533775.00,
16/05/2016,16214.9015,16370.0000,0.99,16110.0000,16210.0000,16410.0000,16110.0000,49320335,8073739,5886089,36103,448,,,48533775.00,
15/05/2016,16056.4175,16210.0000,-0.98,16140.0000,16370.0000,16280.0000,16050.0000,49320335,7994826,4940126,30497,448,,,48533775.00,
10/05/2016,16214.9015,16370.0000,0.92,16230.0000,16220.0000,16400.0000,16170.0000,49320335,8073739,7133228,43768,453,,,48533775.00,
09/05/2016,16066.3228,16220.0000,-0.67,16330.0000,16330.0000,16450.0000,16180.0000,49320335,7999758,19293138,117842,822,,,48533775.00,
08/05/2016,16175.2805,16330.0000,-2.74,16360.0000,16790.0000,16380.0000,16100.0000,49320335,8054011,9270205,56699,603,,,48533775.00,
05/05/2016,16630.9222,16790.0000,2.69,16680.0000,16350.0000,17310.0000,16620.0000,49320335,8280884,21571540,127609,1082,,,48533775.00,
04/05/2016,16195.0910,16350.0000,0.99,16240.0000,16190.0000,16350.0000,16060.0000,49320335,8063875,7497243,46202,460,,,48533775.00,
03/05/2016,16036.6071,16190.0000,-0.61,16290.0000,16290.0000,16390.0000,16140.0000,49320335,7984962,17956892,109905,528,,,48533775.00,
02/05/2016,16135.6595,16290.0000,0.74,16170.0000,16170.0000,16360.0000,16100.0000,49320335,8034283,14496576,89265,406,,,48533775.00,
01/05/2016,16016.7965,16170.0000,-0.25,16210.0000,16210.0000,16340.0000,16110.0000,49320335,7975098,2731786,16886,282,,,48533775.00,
27/04/2016,16056.4175,16210.0000,-0.49,16100.0000,16290.0000,16330.0000,16100.0000,49320335,7994826,19742185,122326,499,,,48533775.00,
26/04/2016,16135.6595,16290.0000,0.31,16320.0000,16240.0000,16360.0000,16200.0000,49320335,8034283,11248257,69064,750,,,48533775.00,
25/04/2016,16086.1332,16240.0000,-0.43,16340.0000,16310.0000,16360.0000,16150.0000,49320335,8009622,1588138,9777,168,,,48533775.00,
24/04/2016,16155.4701,16310.0000,1.75,16270.0000,16030.0000,16330.0000,16230.0000,49320335,8044147,2610828,16026,196,,,48533775.00,
21/04/2016,15878.1230,16030.0000,-0.80,16200.0000,16160.0000,16200.0000,15870.0000,49320335,7906050,8774522,54508,439,,,48533775.00,
20/04/2016,16006.8912,16160.0000,0.25,16010.0000,16120.0000,16250.0000,16010.0000,49320335,7970166,8722796,53982,692,,,48533775.00,
19/04/2016,15967.2702,16120.0000,0.62,16070.0000,16020.0000,16190.0000,16040.0000,49320335,7950438,7794897,48346,488,,,48533775.00,
18/04/2016,15868.2177,16020.0000,0.95,15840.0000,15870.0000,16020.0000,15790.0000,49320335,7901118,16548186,103780,634,,,48533775.00,
17/04/2016,15719.6388,15870.0000,1.34,15820.0000,15660.0000,15910.0000,15770.0000,49320335,7827137,3562430,22487,368,,,48533775.00,
14/04/2016,15511.6285,15660.0000,0.84,15620.0000,15530.0000,15660.0000,15530.0000,49320335,7723564,8213972,52588,463,,,48533775.00,
13/04/2016,15382.8603,15530.0000,1.04,15540.0000,15370.0000,15580.0000,15400.0000,49320335,7659448,4574835,29492,493,,,48533775.00,
12/04/2016,15224.3761,15370.0000,0.33,15220.0000,15320.0000,15490.0000,15200.0000,49320335,7580535,6729601,43849,696,,,48533775.00,
11/04/2016,15174.8498,15320.0000,0.86,15150.0000,15190.0000,15360.0000,15150.0000,49320335,7555875,4304681,28141,386,,,48533775.00,
10/04/2016,15046.0815,15190.0000,-0.72,15300.0000,15300.0000,15390.0000,15150.0000,49320335,7491759,807860,5296,116,,,48533775.00,
07/04/2016,15155.0394,15300.0000,-1.16,15470.0000,15480.0000,15470.0000,15270.0000,49320335,7546011,5677399,36946,526,,,48533775.00,
06/04/2016,15333.3339,15480.0000,0.06,15620.0000,15470.0000,15750.0000,15430.0000,49320335,7634788,6401259,41003,614,,,48533775.00,
05/04/2016,15323.4287,15470.0000,-0.96,15500.0000,15620.0000,15580.0000,15340.0000,49320335,7629856,7299333,47282,573,,,48533775.00,
04/04/2016,15472.0074,15620.0000,0.26,15540.0000,15580.0000,15730.0000,15540.0000,49320335,7703836,5504580,35193,435,,,48533775.00,
03/04/2016,15432.3863,15580.0000,0.65,15650.0000,15480.0000,15700.0000,15560.0000,49107901,7651011,2723650,17432,229,,,48533775.00,
31/03/2016,15333.3339,15480.0000,-0.13,15340.0000,15500.0000,15590.0000,15330.0000,49107901,7601903,7706773,50039,370,,,48533775.00,
30/03/2016,15353.1444,15500.0000,0.45,15720.0000,15430.0000,15780.0000,15490.0000,49107901,7611725,10570788,67388,597,,,48533775.00,
29/03/2016,15283.8077,15430.0000,0.65,15400.0000,15330.0000,15560.0000,15320.0000,49107901,7577349,3803515,24633,341,,,48533775.00,
28/03/2016,15184.7551,15330.0000,0.52,15250.0000,15250.0000,15430.0000,15250.0000,49107901,7528241,4719378,30758,362,,,48533775.00,
27/03/2016,15105.5130,15250.0000,-1.93,15550.0000,15550.0000,15550.0000,15230.0000,49107901,7488955,2805375,18271,275,,,48533775.00,
23/03/2016,15402.6707,15550.0000,-0.77,15690.0000,15670.0000,15700.0000,15430.0000,49107901,7636279,14433264,92256,510,,,48533775.00,
22/03/2016,15521.5338,15670.0000,0.13,15610.0000,15650.0000,15690.0000,15590.0000,49107901,7695208,5972569,38204,359,,,48533775.00,
21/03/2016,15501.7232,15650.0000,-0.63,15740.0000,15750.0000,15790.0000,15590.0000,49107901,7685387,17009479,108514,494,,,48533775.00,
20/03/2016,15600.7757,15750.0000,0.96,15790.0000,15600.0000,15830.0000,15730.0000,49107901,7734494,3185001,20154,265,,,48533775.00,
17/03/2016,15452.1970,15600.0000,0.84,15620.0000,15470.0000,15620.0000,15290.0000,49107901,7660833,8918206,57522,620,,,48533775.00,
16/03/2016,15323.4287,15470.0000,-0.13,15490.0000,15490.0000,15580.0000,15410.0000,49107901,7596992,5220404,33728,474,,,48533775.00,
15/03/2016,15343.2392,15490.0000,1.44,15160.0000,15270.0000,15560.0000,15160.0000,49107901,7606814,10457211,68093,938,ב"ד,0.99220,48533775.00,
14/03/2016,15125.2839,15390.0000,-2.96,15800.0000,15860.0000,15960.0000,15360.0000,49107901,7557706,35240613,226956,1243,,,48533775.00,
13/03/2016,15587.1956,15860.0000,-0.56,15950.0000,15950.0000,16150.0000,15740.0000,49107901,7788513,7120140,44733,600,,,48533775.00,
10/03/2016,15675.6496,15950.0000,2.90,15510.0000,15500.0000,15980.0000,15510.0000,49107901,7832710,9837121,62894,606,,,48533775.00,
09/03/2016,15233.3899,15500.0000,0.32,15440.0000,15450.0000,15630.0000,15440.0000,49107901,7611725,7602781,48927,645,,,48533775.00,
08/03/2016,15184.2499,15450.0000,0.39,15390.0000,15390.0000,15450.0000,15290.0000,49107901,7587171,7544869,49113,642,,,48533775.00,
07/03/2016,15125.2839,15390.0000,-0.77,15510.0000,15510.0000,15630.0000,15380.0000,49107901,7557706,15248434,98642,665,,,48533775.00,
06/03/2016,15243.2158,15510.0000,1.57,15640.0000,15270.0000,15660.0000,15500.0000,49107901,7616635,8922151,57204,549,,,48533775.00,
03/03/2016,15007.3421,15270.0000,2.41,15200.0000,14910.0000,15450.0000,15150.0000,49107901,7498776,12602935,82567,779,,,48533775.00,
02/03/2016,14653.5363,14910.0000,-0.67,15010.0000,15010.0000,15010.0000,14820.0000,49107901,7321988,5893744,39574,569,,,48533775.00,
